   0.000    0.000
  46.977   16.161
  20.344   10.909
   7.742    3.184
  50.124   11.354
  11.121    3.527
  40.303   14.427
  87.377    7.489
  99.799   19.129
  33.549   15.086
  24.338   18.161
  38.044   19.729
  69.036   16.157
  11.457    8.226
  58.248    1.143
  66.875    6.236
  35.383    7.753
  95.529    3.694
  72.259   17.416
  85.125    4.664
  29.121   14.930
  24.250    6.960
   2.875    6.852
  41.887    5.233
  53.267   15.734
  44.676   13.822
  47.948    9.277
  83.212    5.996
  58.333    5.379
  25.748    9.240
  91.369    2.047
 100.000   20.000
