   0.000    0.000
  44.676   13.822
  95.529    3.694
  91.369    2.047
  33.549   15.086
   2.875    6.852
  11.457    8.226
  66.875    6.236
  11.121    3.527
  53.267   15.734
  47.948    9.277
  58.248    1.143
  83.212    5.996
  99.799   19.129
  87.377    7.489
  58.333    5.379
  20.344   10.909
  40.303   14.427
  24.338   18.161
  69.036   16.157
   7.742    3.184
  85.125    4.664
  46.977   16.161
  72.259   17.416
  50.124   11.354
  29.121   14.930
  24.250    6.960
  35.383    7.753
  38.044   19.729
  25.748    9.240
  41.887    5.233
 100.000   20.000
