   0.000    0.000
  53.267   15.734
  66.875    6.236
  85.125    4.664
   7.742    3.184
  29.121   14.930
  95.529    3.694
  91.369    2.047
  33.549   15.086
  83.212    5.996
  11.121    3.527
  69.036   16.157
  24.338   18.161
   2.875    6.852
  87.377    7.489
  72.259   17.416
  25.748    9.240
  40.303   14.427
  20.344   10.909
  11.457    8.226
  50.124   11.354
  44.676   13.822
  46.977   16.161
  58.333    5.379
  41.887    5.233
  24.250    6.960
  47.948    9.277
  35.383    7.753
  99.799   19.129
  38.044   19.729
  58.248    1.143
 100.000   20.000
