   0.000    0.000
  99.799   19.129
  95.529    3.694
  91.369    2.047
  33.549   15.086
  50.124   11.354
  11.457    8.226
  44.676   13.822
  11.121    3.527
  53.267   15.734
  47.948    9.277
  58.248    1.143
  83.212    5.996
  66.875    6.236
   7.742    3.184
   2.875    6.852
  35.383    7.753
  40.303   14.427
  24.338   18.161
  69.036   16.157
  87.377    7.489
  24.250    6.960
  41.887    5.233
  72.259   17.416
  58.333    5.379
  29.121   14.930
  85.125    4.664
  20.344   10.909
  38.044   19.729
  25.748    9.240
  46.977   16.161
 100.000   20.000
