   0.000    0.000
  29.121   14.930
  85.125    4.664
  25.748    9.240
  72.259   17.416
  83.212    5.996
   7.742    3.184
  24.338   18.161
  38.044   19.729
  91.369    2.047
  11.121    3.527
  58.333    5.379
  40.303   14.427
  11.457    8.226
  44.676   13.822
  24.250    6.960
  69.036   16.157
  41.887    5.233
  33.549   15.086
  87.377    7.489
  53.267   15.734
  95.529    3.694
  20.344   10.909
  35.383    7.753
  46.977   16.161
   2.875    6.852
  58.248    1.143
  50.124   11.354
  47.948    9.277
  66.875    6.236
  99.799   19.129
 100.000   20.000
