   0.000    0.000
  44.676   13.822
  50.124   11.354
  58.248    1.143
  99.799   19.129
  53.267   15.734
  72.259   17.416
  11.121    3.527
  20.344   10.909
  40.303   14.427
  11.457    8.226
  95.529    3.694
  25.748    9.240
  24.250    6.960
  85.125    4.664
  38.044   19.729
  58.333    5.379
  87.377    7.489
  91.369    2.047
   7.742    3.184
  33.549   15.086
  29.121   14.930
   2.875    6.852
  83.212    5.996
  47.948    9.277
  41.887    5.233
  24.338   18.161
  46.977   16.161
  69.036   16.157
  66.875    6.236
  35.383    7.753
 100.000   20.000
