   0.000    0.000
  20.344   10.909
  25.748    9.240
  58.333    5.379
  99.799   19.129
  69.036   16.157
  46.977   16.161
  44.676   13.822
  58.248    1.143
  50.124   11.354
  53.267   15.734
  33.549   15.086
  11.121    3.527
  40.303   14.427
  66.875    6.236
  41.887    5.233
  72.259   17.416
  91.369    2.047
  85.125    4.664
  95.529    3.694
  83.212    5.996
   2.875    6.852
  11.457    8.226
   7.742    3.184
  29.121   14.930
  87.377    7.489
  47.948    9.277
  24.338   18.161
  35.383    7.753
  24.250    6.960
  38.044   19.729
 100.000   20.000
