   0.000    0.000
  29.121   14.930
  24.250    6.960
  44.676   13.822
  25.748    9.240
  20.344   10.909
  11.121    3.527
  11.457    8.226
  35.383    7.753
  46.977   16.161
  41.887    5.233
   7.742    3.184
  40.303   14.427
  91.369    2.047
  85.125    4.664
  58.248    1.143
  83.212    5.996
  50.124   11.354
  99.799   19.129
  66.875    6.236
  58.333    5.379
  24.338   18.161
  47.948    9.277
  38.044   19.729
  33.549   15.086
   2.875    6.852
  95.529    3.694
  72.259   17.416
  53.267   15.734
  69.036   16.157
  87.377    7.489
 100.000   20.000
