   0.000    0.000
  47.948    9.277
  87.377    7.489
  69.036   16.157
  95.529    3.694
  91.369    2.047
  66.875    6.236
  24.250    6.960
   2.875    6.852
   7.742    3.184
  40.303   14.427
  85.125    4.664
  35.383    7.753
  58.248    1.143
  58.333    5.379
  46.977   16.161
  25.748    9.240
  11.121    3.527
  38.044   19.729
  20.344   10.909
  83.212    5.996
  11.457    8.226
  41.887    5.233
  99.799   19.129
  50.124   11.354
  24.338   18.161
  44.676   13.822
  53.267   15.734
  33.549   15.086
  29.121   14.930
  72.259   17.416
 100.000   20.000
