   0.000    0.000
  11.457    8.226
   2.875    6.852
  24.250    6.960
  44.676   13.822
  46.977   16.161
  72.259   17.416
  38.044   19.729
  20.344   10.909
  29.121   14.930
   7.742    3.184
  40.303   14.427
  69.036   16.157
  58.248    1.143
  47.948    9.277
  99.799   19.129
  95.529    3.694
  91.369    2.047
  35.383    7.753
  11.121    3.527
  25.748    9.240
  33.549   15.086
  24.338   18.161
  41.887    5.233
  85.125    4.664
  50.124   11.354
  83.212    5.996
  58.333    5.379
  66.875    6.236
  87.377    7.489
  53.267   15.734
 100.000   20.000
