   0.000    0.000
  24.338   18.161
  50.124   11.354
  47.948    9.277
  46.977   16.161
  58.333    5.379
  72.259   17.416
  69.036   16.157
  66.875    6.236
  41.887    5.233
  33.549   15.086
  11.457    8.226
   7.742    3.184
  11.121    3.527
  24.250    6.960
  58.248    1.143
  53.267   15.734
  35.383    7.753
   2.875    6.852
  20.344   10.909
  25.748    9.240
  29.121   14.930
  38.044   19.729
  44.676   13.822
  40.303   14.427
  91.369    2.047
  87.377    7.489
  85.125    4.664
  95.529    3.694
  83.212    5.996
  99.799   19.129
 100.000   20.000
