   0.000    0.000
  41.887    5.233
  99.799   19.129
  72.259   17.416
  66.875    6.236
  58.333    5.379
  11.121    3.527
  87.377    7.489
  91.369    2.047
  20.344   10.909
  24.250    6.960
  33.549   15.086
  58.248    1.143
  47.948    9.277
  29.121   14.930
  35.383    7.753
   7.742    3.184
  83.212    5.996
  85.125    4.664
  44.676   13.822
  95.529    3.694
  50.124   11.354
  25.748    9.240
  38.044   19.729
  46.977   16.161
  11.457    8.226
   2.875    6.852
  40.303   14.427
  53.267   15.734
  24.338   18.161
  69.036   16.157
 100.000   20.000
