   0.000    0.000
  53.267   15.734
  29.121   14.930
  11.121    3.527
  83.212    5.996
  95.529    3.694
  40.303   14.427
  66.875    6.236
  41.887    5.233
  44.676   13.822
  91.369    2.047
  20.344   10.909
   7.742    3.184
  38.044   19.729
  11.457    8.226
  46.977   16.161
  24.338   18.161
  85.125    4.664
  87.377    7.489
  69.036   16.157
  35.383    7.753
  24.250    6.960
  58.333    5.379
  58.248    1.143
   2.875    6.852
  99.799   19.129
  47.948    9.277
  33.549   15.086
  72.259   17.416
  25.748    9.240
  50.124   11.354
 100.000   20.000
