   0.000    0.000
  20.344   10.909
  24.250    6.960
  24.338   18.161
  72.259   17.416
  29.121   14.930
  47.948    9.277
  38.044   19.729
   7.742    3.184
  40.303   14.427
  58.333    5.379
  50.124   11.354
  87.377    7.489
  99.799   19.129
  69.036   16.157
  46.977   16.161
  85.125    4.664
  91.369    2.047
  95.529    3.694
  35.383    7.753
  11.457    8.226
   2.875    6.852
  41.887    5.233
  53.267   15.734
  25.748    9.240
  11.121    3.527
  33.549   15.086
  44.676   13.822
  58.248    1.143
  66.875    6.236
  83.212    5.996
 100.000   20.000
