   1.760    9.115    6.202
   9.400    1.765    7.307
   5.122    9.219    2.129
   9.213    0.127    2.750
   0.317    1.065    8.548
   3.961    0.606    9.493
   7.226    6.096    4.810
   3.232    7.877    4.845
   8.405    2.202    9.443
   2.704    6.759    8.285
   3.736    5.832    8.258
   6.060    8.039    8.216
   9.097    2.785    1.830
   3.996    0.185    4.276
   5.388    3.817    8.643
   6.882    6.866    4.127
   5.155    6.222    3.528
   0.556    9.422    2.379
   0.958    5.753    7.229
   7.022    1.866    9.467
   0.761    8.825    0.931
   5.867    7.927    6.894
   5.411    7.629    3.599
   5.748    1.219    9.318
   4.241    1.807    9.046
   3.527    8.478    0.080
   9.302    8.110    3.323
   8.584    6.571    4.574
   3.862    9.141    2.407
   8.782    2.826    4.002
   0.599    7.197    3.841
   4.180    6.138    6.091
   8.574    0.582    1.180
   9.757    0.829    9.637
   6.147    3.169    8.161
   4.888    6.740    5.311
   6.742    5.035    4.450
   9.155    2.832    6.686
   6.193    5.846    3.725
   9.598    4.639    2.605
   3.306    9.673    9.766
   0.537    3.550    7.986
   8.933    5.040    7.182
   8.602    3.700    7.243
   6.031    7.295    5.327
   9.746    1.708    1.549
   5.107    7.856    6.256
   2.216    8.656    1.578
   0.105    9.909    0.250
   2.271    7.922    4.321
   9.715    2.543    8.056
   0.828    9.695    8.108
   2.212    4.553    2.778
   9.098    5.745    3.070
   5.844    0.945    3.294
   4.649    7.981    7.921
   7.420    2.319    3.511
   7.468    3.548    4.070
   0.707    2.548    7.212
   4.694    3.624    9.867
   8.180    0.445    9.588
   4.022    8.925    4.206
   2.161    4.948    0.635
   0.748    1.506    6.727
   0.029    4.713    7.178
   4.274    5.485    3.989
   8.756    3.184    8.121
   8.236    2.346    5.071
   7.061    1.749    2.582
   7.149    0.234    9.390
   5.774    6.777    4.333
   3.268    4.265    2.477
   2.437    6.428    0.545
   0.108    5.665    3.649
   7.062    6.397    3.051
   4.419    4.109    2.573
   6.635    0.120    2.006
   5.895    8.603    1.798
   8.274    6.699    3.083
   1.818    0.635    0.858
   5.074    5.718    5.057
   8.827    4.336    8.241
   6.800    2.788    5.112
   0.476    1.089    0.727
   4.560    6.510    7.902
   7.143    2.765    0.430
   1.816    2.567    2.817
   2.826    8.705    5.600
   0.926    7.726    2.892
   5.980    2.475    0.367
   8.666    1.575    8.562
   8.873    8.410    6.215
   6.530    0.694    0.100
   2.804    9.258    6.461
   8.075    1.715    1.817
   8.788    1.232    5.452
   0.650    8.368    3.612
   2.696    3.437    1.485
   4.724    7.085    2.293
   5.619    6.697    2.644
   7.602    7.227    1.229
   4.559    7.090    3.831
   6.105    4.930    8.243
   4.548    7.919    4.798
   2.904    5.843    1.247
   0.975    0.221    1.614
   3.172    2.326    1.543
   2.903    8.276    2.305
   7.040    4.762    2.754
   6.970    9.168    1.849
   8.458    6.322    1.942
   2.164    0.281    8.552
   1.538    1.700    0.160
   3.430    3.003    2.390
   2.064    8.530    3.540
   0.624    9.662    3.694
   2.140    2.634    1.803
   0.705    9.640    5.499
   3.561    1.354    6.145
   9.007    2.175    0.872
   1.069    4.787    3.802
   1.521    4.379    1.113
   2.534    4.093    3.827
   2.434    2.599    9.892
   2.012    1.383    8.324
