   1.609    2.780    6.532
   5.876    7.134    7.545
   6.602    1.808    2.675
   1.336    3.426    4.532
   7.657    8.720    8.564
   9.955    5.291    3.717
   9.797    3.594    0.403
   5.969    9.400    4.715
   8.378    0.117    8.258
   0.654    9.184    2.041
   0.644    0.846    3.464
   1.280    6.228    5.790
   1.513    0.331    3.285
   3.499    8.469    0.807
   7.398    8.752    7.057
   2.789    7.727    7.229
   2.644    7.021    9.270
   2.901    9.016    7.975
   2.427    3.432    7.541
   4.308    1.185    5.976
   3.298    6.097    7.709
   0.036    7.997    2.007
   4.284    6.648    2.885
   4.364    7.878    1.081
   9.590    9.694    4.649
   4.615    6.318    8.279
   3.779    4.369    7.879
   3.039    9.857    0.905
   6.803    2.171    9.255
   2.974    7.233    1.173
   4.357    0.264    6.614
   0.474    3.218    6.193
   5.974    3.531    5.624
   3.642    8.739    7.248
   4.163    4.730    9.131
   9.030    7.177    2.093
   1.735    7.836    3.417
   9.573    1.160    5.405
   0.857    8.080    3.867
   4.369    5.156    0.318
   6.916    3.460    2.965
   5.345    7.914    6.505
   7.195    9.570    8.821
   2.085    7.992    0.382
   8.011    0.842    0.940
   5.203    7.215    0.757
   3.091    7.753    4.731
   1.683    6.275    4.579
   0.709    6.864    3.598
   4.205    0.254    4.615
   1.255    4.948    9.118
   1.315    1.860    6.262
   5.833    4.728    0.441
   2.913    7.397    2.496
   5.500    7.251    2.688
   1.835    7.288    4.345
   3.892    5.053    2.128
   4.666    6.092    1.009
   1.855    7.279    6.086
   1.007    6.234    9.292
   2.860    7.675    3.572
   3.677    2.183    7.186
   3.639    7.903    6.549
   8.085    2.844    4.354
   2.002    9.751    0.430
   8.095    4.060    1.879
   5.532    0.822    7.207
   9.263    6.058    9.163
   9.266    4.494    0.109
   5.049    2.992    5.558
   5.048    6.506    6.147
   4.723    5.243    6.396
   6.382    5.045    2.045
   0.332    3.567    7.549
   0.993    9.742    4.256
   5.929    5.971    0.081
   6.764    0.463    7.049
   4.105    7.292    1.922
   3.584    6.306    2.168
   3.408    6.228    9.535
   1.979    1.110    6.635
   1.392    3.016    5.515
   2.650    9.273    1.829
   5.129    7.788    1.976
   4.798    1.186    2.307
   4.804    8.533    3.583
   3.743    9.308    2.851
   2.157    6.425    2.651
   3.843    3.255    7.306
   4.851    9.436    9.566
   3.459    5.388    8.802
   4.008    7.706    3.459
   5.193    5.309    1.038
   5.550    7.238    8.733
   4.926    5.673    9.095
   7.641    4.624    0.889
   6.858    9.874    2.069
   9.510    8.238    8.711
   4.337    7.473    7.839
   3.078    8.676    3.780
   4.242    3.310    9.455
   3.158    0.506    7.457
   2.514    6.057    0.444
   8.052    9.571    3.540
   2.987    0.915    0.088
   4.989    8.217    9.850
   7.813    9.999    7.380
   4.461    7.116    6.776
   5.125    1.094    1.238
   1.078    8.138    8.496
   2.666    8.534    6.619
   7.278    0.654    8.248
   2.387    6.642    7.036
   4.992    1.999    6.558
   2.349    8.323    2.486
   3.603    6.853    5.738
   8.122    4.181    3.071
   2.312    5.221    9.562
   2.581    2.154    4.963
   3.575    6.747    8.414
   6.341    5.924    3.119
   5.520    0.552    5.878
   4.330    4.093    0.304
   4.670    7.016    9.316
   4.335    5.300    7.950
