   1.636    9.058    2.812
   3.493    9.746    4.434
   3.254    4.857    8.046
   5.395    0.740    8.592
   0.434    2.164    1.614
   0.954    1.886    4.415
   7.992    7.178    5.936
   3.646    4.604    1.700
   0.104    3.635    1.733
   7.689    7.900    9.861
   5.581    5.889    6.391
   8.019    5.092    8.263
   1.104    0.406    3.157
   3.138    6.525    0.676
   9.957    4.030    8.199
   4.901    5.827    2.836
   2.446    7.060    7.162
   6.086    2.497    1.294
   0.459    5.277    4.748
   6.064    7.849    8.174
   3.166    3.039    7.502
   1.171    7.122    8.694
   4.524    3.672    9.972
   8.677    5.885    3.895
   1.646    1.002    3.797
   7.756    0.046    6.040
   9.971    9.614    7.379
   4.028    6.626    6.216
   2.054    4.045    2.317
   1.352    4.451    3.708
   3.285    7.597    5.820
   3.616    1.929    3.803
   3.432    5.656    9.654
   0.729    0.007    0.904
   5.132    6.152    7.745
   1.130    3.572    2.847
   7.195    4.369    0.546
   0.628    2.751    7.478
   0.637    3.570    3.894
   9.218    3.425    2.428
   3.068    8.819    1.188
   8.872    1.972    9.781
   1.985    7.560    9.472
   7.307    7.806    7.563
   3.732    0.474    9.812
   1.353    0.514    0.015
   0.009    0.905    6.878
   2.079    7.504    5.931
   7.507    9.352    2.635
   0.770    7.497    4.966
   0.477    6.397    0.674
   3.942    6.851    9.690
   2.289    4.017    3.446
   0.182    6.915    3.822
   4.851    0.823    9.456
   8.028    4.558    5.635
   6.397    6.230    2.537
   5.577    1.682    3.611
   3.979    6.295    2.442
   4.460    3.669    3.968
   6.168    1.518    8.680
   1.473    7.012    4.212
   9.221    9.925    9.102
   6.645    9.918    9.507
   0.609    0.776    2.111
   0.419    8.177    3.853
   9.749    4.126    5.138
   0.743    0.170    7.897
   1.777    0.334    1.205
   7.122    4.376    7.181
   5.617    3.913    4.012
   8.565    4.160    9.060
   4.414    4.386    7.855
   4.635    9.785    5.191
   7.280    2.396    3.824
   3.424    3.988    0.404
   2.269    1.325    1.424
   2.653    8.384    6.906
   3.591    4.713    4.332
   2.027    2.887    0.488
   2.956    6.554    5.960
   5.040    9.116    8.217
   5.644    2.616    4.288
   0.276    5.381    2.199
   5.705    6.824    8.983
   9.270    5.027    7.856
   3.498    0.045    0.587
   0.948    6.391    4.893
   4.464    5.955    1.485
   5.729    1.353    1.303
   7.316    1.930    6.353
   6.876    2.834    6.540
   4.141    1.779    2.859
   9.804    2.176    6.473
   1.516    9.453    9.857
   0.270    1.162    7.828
   9.597    7.620    3.103
   2.170    4.328    0.974
   2.850    2.244    6.195
   5.452    7.729    3.702
   7.825    2.938    4.825
   0.294    9.344    8.905
   7.777    9.077    9.594
   1.595    5.740    5.412
   4.081    2.398    7.350
   0.023    2.900    2.697
   1.636    0.250    4.840
   1.711    8.272    4.789
   6.641    3.196    4.084
   1.278    8.496    9.576
   5.253    1.771    2.540
   3.298    0.799    5.011
   1.005    8.951    0.706
   1.692    0.893    2.248
   3.827    9.159    5.494
   2.881    7.662    4.725
   1.668    2.312    7.822
   4.452    9.958    8.963
   0.536    5.369    7.816
   2.136    8.850    6.054
   6.673    2.524    4.870
   9.319    4.118    4.112
   7.484    3.846    6.316
   2.954    0.967    3.467
   0.411    2.880    0.703
