   10000    1.46497   -1.16142    0.30356    6.64370e-02
   10100    1.48826   -1.17225    0.31601    3.66970e-02
   10200    1.47516   -1.09266    0.38250    6.57454e-02
   10300    1.46091   -1.09172    0.36919    2.47675e-02
   10400    1.47877   -1.05709    0.42168    1.78235e-02
   10500    1.44676   -1.02880    0.41796    2.74555e-02
   10600    1.46800   -1.00312    0.46489    5.12960e-02
   10700    1.52145   -1.02917    0.49227    4.08352e-02
   10800    1.53443   -1.05362    0.48080    3.68298e-02
   10900    1.58053   -1.13227    0.44826    2.99190e-02
   11000    1.51011   -1.10888    0.40124    1.02992e-01
   11100    1.54754   -1.14706    0.40047    9.54832e-02
   11200    1.57623   -1.20020    0.37603    4.17268e-02
   11300    1.45470   -1.14751    0.30719    8.58729e-02
   11400    1.52458   -1.20725    0.31733    4.18536e-02
   11500    1.47541   -1.14050    0.33491    7.76392e-02
   11600    1.55591   -1.20043    0.35548    3.88646e-02
   11700    1.52879   -1.20941    0.31938    4.95081e-02
   11800    1.55298   -1.25934    0.29364    3.94903e-02
   11900    1.49008   -1.22428    0.26579    7.04951e-02
   12000    1.42979   -1.19676    0.23302    7.21822e-02
   12100    1.48255   -1.21316    0.26940    3.82214e-02
   12200    1.48095   -1.16518    0.31577    5.40808e-02
   12300    1.46911   -1.15925    0.30986    5.86302e-02
   12400    1.49369   -1.15641    0.33729    5.57158e-02
   12500    1.40833   -1.06687    0.34146    1.07928e-01
   12600    1.41335   -1.05467    0.35868    9.84916e-02
   12700    1.55650   -1.14684    0.40965    1.86022e-02
   12800    1.43551   -1.04771    0.38779    8.47695e-02
   12900    1.54336   -1.14881    0.39456    3.55929e-02
   13000    1.48493   -1.10036    0.38456    8.59199e-02
   13100    1.53610   -1.14816    0.38795    6.43170e-02
   13200    1.54724   -1.18458    0.36266    3.96534e-02
   13300    1.46062   -1.13718    0.32344    7.57551e-02
   13400    1.49585   -1.16789    0.32795    3.74058e-02
   13500    1.51767   -1.16175    0.35592    2.13741e-02
   13600    1.49806   -1.16754    0.33052    2.75945e-02
   13700    1.54170   -1.19851    0.34319    3.19460e-02
   13800    1.52412   -1.20146    0.32266    8.00709e-02
   13900    1.46034   -1.19482    0.26552    9.10987e-02
   14000    1.49991   -1.19601    0.30390    3.28575e-02
   14100    1.47325   -1.14937    0.32388    3.40447e-02
   14200    1.48850   -1.19033    0.29818    3.15775e-02
   14300    1.48961   -1.16482    0.32480    6.14257e-02
   14400    1.50187   -1.16456    0.33730    5.13264e-02
   14500    1.50498   -1.18235    0.32262    1.84896e-02
   14600    1.46012   -1.11603    0.34409    5.00958e-02
   14700    1.48830   -1.14203    0.34626    2.96433e-02
   14800    1.52073   -1.16763    0.35310    3.02730e-02
   14900    1.52754   -1.17284    0.35470    4.78585e-02
   15000    1.56868   -1.20370    0.36498    3.33478e-02
   15100    1.52337   -1.20142    0.32195    5.13983e-02
   15200    1.50844   -1.21423    0.29421    4.73411e-02
   15300    1.50398   -1.20359    0.30039    5.71807e-02
   15400    1.48161   -1.20062    0.28099    5.24402e-02
   15500    1.50304   -1.20315    0.29989    6.35060e-02
   15600    1.50386   -1.20171    0.30215    6.50966e-02
   15700    1.54518   -1.21930    0.32588    4.52985e-02
   15800    1.51313   -1.22200    0.29113    6.13725e-02
   15900    1.52259   -1.24426    0.27834    5.95713e-02
   16000    1.46205   -1.18591    0.27614    1.12093e-01
   16100    1.46907   -1.21429    0.25479    6.89111e-02
   16200    1.54720   -1.25874    0.28846    1.38263e-02
   16300    1.45749   -1.17638    0.28111    7.26559e-02
   16400    1.48668   -1.21186    0.27482    5.30260e-02
   16500    1.54981   -1.27796    0.27185    1.19666e-03
   16600    1.48406   -1.22429    0.25977    6.92818e-02
   16700    1.51466   -1.28814    0.22652    8.04508e-02
   16800    1.52591   -1.28696    0.23896    8.98476e-02
   16900    1.49659   -1.28033    0.21627    9.21423e-02
   17000    1.47531   -1.28512    0.19019    4.29067e-02
   17100    1.47652   -1.23123    0.24529    6.04761e-02
   17200    1.42893   -1.21327    0.21567    6.15033e-02
   17300    1.48846   -1.22891    0.25955    2.34416e-02
   17400    1.46786   -1.20068    0.26718    1.40265e-02
   17500    1.48622   -1.20408    0.28215    4.07281e-03
   17600    1.49190   -1.17630    0.31560    4.63654e-02
   17700    1.56488   -1.27248    0.29240    3.16394e-02
   17800    1.50941   -1.25068    0.25873    1.03340e-01
   17900    1.56844   -1.31133    0.25711    6.50428e-02
   18000    1.50403   -1.28334    0.22069    5.66346e-02
   18100    1.51007   -1.29298    0.21710    2.00337e-02
   18200    1.47895   -1.26323    0.21572    1.94461e-02
   18300    1.50061   -1.28468    0.21593    2.97929e-02
   18400    1.43590   -1.22928    0.20663    8.40540e-02
   18500    1.51131   -1.20922    0.30209    7.13718e-02
   18600    1.55396   -1.30685    0.24712   -3.58213e-03
   18700    1.46841   -1.23542    0.23299    6.91972e-02
   18800    1.53009   -1.28790    0.24218    3.90214e-02
   18900    1.62381   -1.36769    0.25611    2.31355e-02
   19000    1.45481   -1.28990    0.16491    1.38197e-01
   19100    1.53847   -1.36526    0.17321    7.55409e-02
   19200    1.51298   -1.34656    0.16642    3.08252e-02
   19300    1.45423   -1.32018    0.13406    2.95487e-02
   19400    1.48071   -1.32096    0.15975    2.31672e-02
   19500    1.49367   -1.31015    0.18352    3.93663e-02
   19600    1.48642   -1.28182    0.20460    5.27886e-02
   19700    1.45039   -1.25633    0.19406    4.68693e-02
   19800    1.50034   -1.29143    0.20891    2.38406e-02
   19900    1.47480   -1.24975    0.22505    8.08173e-02
   20000    1.56165   -1.31680    0.24485    3.03404e-02
   20100    1.43348   -1.24134    0.19214    8.95388e-02
   20200    1.44052   -1.24221    0.19830    7.70502e-02
   20300    1.57640   -1.31295    0.26345    1.07556e-02
   20400    1.42453   -1.21461    0.20993    9.71231e-02
   20500    1.52451   -1.27752    0.24699    5.14798e-02
   20600    1.51649   -1.26327    0.25322    5.62606e-02
   20700    1.50551   -1.27432    0.23119    5.80684e-02
   20800    1.53817   -1.29938    0.23879    4.43175e-02
   20900    1.50018   -1.29718    0.20300    4.38406e-02
   21000    1.47162   -1.25051    0.22111    8.12552e-02
   21100    1.50414   -1.28007    0.22408    4.29920e-02
   21200    1.46322   -1.22428    0.23894    5.72430e-02
   21300    1.46509   -1.20594    0.25915    4.81247e-02
   21400    1.49724   -1.20830    0.28893    3.49475e-02
   21500    1.41637   -1.13792    0.27845    8.36702e-02
   21600    1.49513   -1.17166    0.32347    6.17432e-02
   21700    1.55028   -1.20674    0.34354    3.88241e-02
   21800    1.49298   -1.18661    0.30636    8.49566e-02
   21900    1.46472   -1.16986    0.29486    1.03892e-01
   22000    1.52874   -1.18801    0.34073    6.26290e-02
   22100    1.54680   -1.24836    0.29845    1.56716e-03
   22200    1.44367   -1.18108    0.26259    8.18873e-02
   22300    1.49189   -1.19479    0.29710    7.83573e-02
   22400    1.49464   -1.16556    0.32908    9.59873e-02
   22500    1.52560   -1.20802    0.31758    5.22514e-02
   22600    1.50764   -1.18086    0.32678    4.63153e-02
   22700    1.47947   -1.16598    0.31348    4.40334e-02
   22800    1.50886   -1.17512    0.33374    4.88247e-02
   22900    1.47562   -1.15169    0.32393    6.24691e-02
   23000    1.48954   -1.13436    0.35518    3.84705e-02
   23100    1.46478   -1.11321    0.35156    2.48126e-02
   23200    1.49496   -1.11643    0.37853    1.84814e-02
   23300    1.48906   -1.10648    0.38258    4.84971e-02
   23400    1.44939   -1.08236    0.36703    8.00207e-02
   23500    1.47568   -1.06626    0.40942    6.19267e-02
   23600    1.51596   -1.10565    0.41031   -1.64716e-03
   23700    1.44864   -1.04203    0.40662    4.54554e-02
   23800    1.47327   -1.04918    0.42409    5.48661e-02
   23900    1.51699   -1.06643    0.45056    5.46975e-02
   24000    1.49057   -1.07254    0.41804    5.95690e-02
   24100    1.53985   -1.10785    0.43200    6.04505e-02
   24200    1.54483   -1.13702    0.40781    7.71289e-02
   24300    1.48909   -1.10718    0.38190    9.79768e-02
   24400    1.53477   -1.14109    0.39368    3.32156e-02
   24500    1.51649   -1.15409    0.36241    6.08755e-03
   24600    1.52258   -1.17045    0.35212    2.13018e-02
   24700    1.51054   -1.16945    0.34109    4.75606e-02
   24800    1.53393   -1.18633    0.34760    3.52591e-02
   24900    1.51929   -1.19085    0.32844    5.44997e-02
   25000    1.51044   -1.21540    0.29504    6.82670e-02
   25100    1.48275   -1.17992    0.30283    1.04723e-01
   25200    1.54710   -1.22922    0.31788    5.90285e-02
   25300    1.50869   -1.18377    0.32492    5.53814e-02
   25400    1.46489   -1.15387    0.31103    4.18350e-02
   25500    1.43370   -1.10127    0.33243    5.49120e-02
   25600    1.46014   -1.09196    0.36818    6.15602e-02
   25700    1.48685   -1.09011    0.39674    7.82100e-02
   25800    1.59263   -1.18154    0.41109    4.22630e-02
   25900    1.55658   -1.20981    0.34677    5.41002e-02
   26000    1.46880   -1.12607    0.34273    1.54081e-01
   26100    1.55645   -1.25339    0.30306    6.01016e-02
   26200    1.47964   -1.18950    0.29014    9.32331e-02
   26300    1.49091   -1.20753    0.28338    6.16755e-02
