   1.732    4.994    7.690
   4.673    8.987    9.624
   9.688    7.734    9.426
   3.095    7.417    4.861
   3.967    3.358    5.899
   0.828    5.333    1.776
   8.945    2.741    3.862
   8.198    0.128    3.945
   8.299    9.041    8.899
   2.129    7.485    3.262
   8.004    9.796    9.697
   8.917    1.936    6.873
   1.262    8.157    4.023
   2.338    8.665    9.332
   7.930    5.728    2.159
   9.806    8.090    6.129
   1.976    8.010    8.520
   2.831    9.798    0.835
   3.533    7.168    9.032
   4.730    5.074    2.704
   2.413    8.729    6.688
   1.924    5.061    1.439
   1.533    0.422    2.213
   2.940    8.030    8.121
   0.502    0.637    5.354
   4.757    4.986    9.073
   4.361    5.129    8.146
   6.609    5.850    8.844
   2.292    6.128    0.373
   2.249    2.259    9.310
   8.095    1.620    8.560
   0.551    4.195    6.692
   0.213    1.582    6.919
   9.383    7.134    7.885
   3.341    5.457    7.672
   1.855    9.774    8.763
   0.883    7.737    1.548
   2.554    2.995    0.054
   8.727    6.127    2.674
   4.133    6.211    9.364
   8.172    3.536    8.644
   5.372    6.799    9.756
   1.352    1.253    7.107
   9.493    0.864    8.169
   2.700    3.346    1.008
   5.500    7.867    0.128
   2.906    5.181    1.962
   4.472    6.056    4.029
   1.844    9.716    3.397
   1.775    1.928    1.159
   2.515    4.692    9.298
   9.983    4.849    9.758
   0.441    1.014    0.250
   3.242    5.283    0.007
   1.279    0.842    3.974
   8.745    1.608    2.974
   2.841    8.124    2.597
   3.214    4.147    9.990
   0.468    1.343    8.247
   1.635    9.143    7.650
   2.089    2.835    1.695
   3.462    8.907    9.244
   6.168    1.734    9.107
   0.146    9.306    2.325
   2.931    9.782    3.679
   7.397    7.330    7.125
   8.728    8.897    3.721
   9.695    3.472    6.593
   9.329    2.140    5.822
   1.053    8.768    6.018
   4.841    3.769    7.777
   6.372    6.826    8.561
   1.061    2.315    0.636
   5.299    4.237    5.993
   7.013    5.117    7.889
   3.812    7.737    9.960
   2.720    9.930    7.042
   5.826    4.086    0.545
   1.005    7.061    6.528
   9.013    4.116    8.502
   5.630    2.869    5.534
   0.832    2.354    8.255
   0.211    3.059    4.489
   1.264    8.897    1.817
   8.550    2.600    2.507
   6.699    5.140    2.542
   3.935    8.706    6.234
   0.933    1.579    9.240
   4.730    6.994    8.691
   3.229    9.660    8.556
   2.314    5.978    7.868
   2.329    3.666    2.598
   1.132    6.456    7.786
   1.801    7.293    1.530
   5.076    6.011    8.546
   7.340    3.837    2.629
   4.713    9.056    1.577
   7.903    6.534    1.580
   3.906    8.424    8.510
   9.790    1.636    8.970
   6.232    2.708    1.254
   5.204    3.719    8.761
   3.904    7.372    1.482
   7.479    1.819    4.018
   3.582    4.261    3.739
   2.143    7.430    4.333
   9.501    8.378    8.021
   3.760    8.489    7.413
   4.144    6.914    2.609
   8.398    7.268    2.113
   9.082    6.353    1.394
   0.428    7.170    8.226
   8.890    7.846    7.319
   1.726    8.858    5.216
   1.003    3.225    3.459
   2.300    7.995    5.104
   8.267    6.155    8.531
   3.904    6.350    8.306
   2.947    9.038    7.582
   2.999    8.741    3.434
   6.639    7.615    3.532
   0.543    6.490    1.213
   2.918    5.477    8.696
   2.763    7.233    0.616
   4.720    7.988    9.314
