   5.966    7.123    7.826
   2.584    8.107    8.481
   3.017    5.702    9.560
   1.231    2.443    6.366
   4.985    7.757    2.246
   0.382    5.530    9.277
   2.728    6.006    4.249
   5.838    3.564    7.734
   4.887    8.825    0.130
   9.868    4.464    1.597
   9.842    1.303    2.153
   9.618    5.859    0.659
   2.577    3.648    0.580
   8.665    2.826    5.599
   2.231    6.359    9.983
   7.495    3.724    6.143
   2.562    0.673    4.192
   2.615    8.896    4.192
   4.985    7.978    7.681
   3.053    0.479    2.095
   3.962    0.478    7.846
   7.148    2.917    8.190
   0.130    4.488    4.960
   1.034    6.866    7.335
   9.783    3.343    5.619
   4.692    9.989    4.243
   3.136    8.904    9.644
   7.826    1.479    8.825
   6.177    0.537    9.506
   3.132    5.851    3.188
   0.034    8.057    8.590
   8.547    1.296    3.998
   9.634    0.438    3.682
   2.044    4.286    3.086
   4.041    7.978    4.877
   2.454    9.968    3.482
   7.669    9.152    3.899
   0.433    4.529    2.569
   5.879    0.872    8.063
   4.358    9.681    0.592
   8.850    5.366    1.568
   4.107    7.910    8.730
   5.389    1.187    1.358
   2.052    1.169    7.019
   3.833    8.226    7.375
   3.084    6.983    9.457
   2.713    6.344    6.962
   3.356    0.806    3.448
   4.115    8.862    4.047
   3.566    8.911    4.991
   2.873    6.358    8.374
   6.982    4.970    6.862
   4.774    6.324    8.202
   4.361    1.031    0.034
   3.683    5.839    7.312
   1.397    9.675    7.010
   3.912    8.655    1.290
   1.034    4.731    0.121
   2.343    8.362    2.825
   0.548    3.372    4.109
   4.988    3.730    2.823
   2.627    7.351    1.107
   4.147    7.197    9.586
   3.587    6.967    3.862
   4.769    5.131    8.064
   1.971    0.507    0.697
   1.152    1.013    4.516
   0.178    2.594    2.375
   1.013    2.474    3.789
   2.518    7.454    6.280
   8.870    4.270    1.547
   4.689    0.928    2.871
   4.611    8.823    8.405
   7.977    3.342    7.697
   8.335    4.710    4.471
   5.030    7.309    8.587
   3.088    9.225    6.480
   3.609    9.724    4.223
   6.251    0.868    2.450
   2.318    0.228    7.332
   1.508    3.036    4.629
   9.188    1.735    6.358
   6.132    3.115    8.677
   4.654    8.212    6.063
   7.182    2.284    0.549
   5.748    2.275    0.010
   5.244    2.165    8.267
   5.825    8.276    8.232
   5.020    7.249    5.734
   4.593    9.002    7.068
   3.266    8.323    5.827
   2.763    8.148    7.238
   7.938    2.416    4.998
   4.731    2.127    1.823
   2.600    9.584    1.603
   5.821    1.800    9.034
   6.242    2.386    2.613
   3.768    7.997    0.280
   3.721    1.845    3.285
   5.177    2.577    3.391
   4.520    6.448    6.560
   9.837    0.017    6.085
   4.720    9.659    9.063
   6.040    8.542    7.283
   2.930    7.997    4.732
   2.170    5.297    7.740
   0.867    1.307    2.829
   7.176    1.794    7.433
   2.444    9.212    7.448
   4.886    5.171    5.699
   4.007    7.326    6.299
   3.635    9.544    7.367
   5.596    8.098    5.551
   6.176    3.392    0.192
   2.647    0.567    6.047
   2.411    7.848    9.619
   2.663    5.352    6.309
   4.063    6.097    4.785
   6.532    1.969    4.648
   2.287    5.035    0.305
   8.092    1.317    6.409
   1.618    8.485    7.983
   3.245    6.997    7.613
   3.146    8.905    8.540
   5.221    7.363    6.843
