   9.943    1.028    6.358
   2.538    7.456    9.869
   3.379    8.637    2.703
   0.460    9.209    8.930
   4.298    0.394    8.253
   2.725    5.717    3.547
   8.813    2.383    5.428
   9.102    7.867    1.959
   8.596    3.083    9.948
   3.711    5.580    2.189
   8.147    6.546    0.152
   8.902    4.236    9.850
   6.989    7.177    3.931
   7.416    8.264    2.355
   6.611    6.482    2.544
   9.670    3.886    8.267
   2.644    5.201    2.054
   1.413    8.756    5.973
   5.400    5.382    8.419
   9.499    8.481    3.967
   4.175    5.754    9.078
   9.959    3.868    1.317
   9.489    4.091    4.643
   4.276    9.285    9.040
   0.863    9.233    6.937
   3.612    8.263    6.858
   5.552    4.143    0.683
   3.267    1.242    8.444
   3.624    7.007    2.230
   3.510    7.637    0.903
   0.152    8.671    6.224
   0.900    1.271    7.219
   3.039    7.252    5.476
   9.874    7.414    6.362
   6.086    4.166    9.324
   1.194    2.183    2.423
   0.828    7.842    4.049
   8.905    2.700    6.983
   0.446    0.144    7.911
   4.413    7.145    8.842
   2.378    2.358    8.333
   2.675    1.819    3.958
   7.397    2.227    6.108
   8.630    3.847    7.423
   6.351    8.225    3.717
   1.722    7.064    1.459
   1.858    7.770    3.462
   1.466    1.323    6.012
   8.408    6.201    4.496
   9.518    6.379    4.948
   5.031    6.469    9.566
   8.131    0.753    9.366
   6.254    5.937    8.677
   2.463    7.857    0.802
   4.555    6.986    1.677
   0.124    2.705    6.112
   6.387    1.902    2.091
   1.638    8.656    4.460
   8.392    5.806    5.505
   5.594    9.460    8.616
   2.485    9.993    3.933
   6.499    5.130    7.026
   1.315    9.092    8.230
   3.948    6.577    0.742
   2.450    9.237    0.567
   4.295    9.281    7.557
   2.776    1.847    6.839
   5.766    7.881    8.675
   9.319    6.430    3.561
   3.055    5.377    5.870
   3.165    4.808    7.118
   9.330    7.527    2.899
   2.129    0.727    2.056
   8.251    0.763    7.854
   6.783    2.542    5.022
   4.510    7.447    9.892
   3.239    8.528    9.094
   8.831    4.674    6.238
   3.597    5.429    1.112
   3.949    6.607    9.645
   1.364    0.731    5.002
   2.021    0.660    8.789
   2.817    5.813    9.697
   3.012    6.127    4.440
   2.058    1.788    5.184
   4.315    8.339    9.839
   0.136    1.996    6.946
   2.934    7.760    2.143
   3.432    6.477    8.620
   6.143    0.069    2.074
   5.529    6.814    8.411
   2.655    6.790    3.485
   9.474    3.364    3.037
   5.835    2.893    2.079
   6.937    4.314    7.978
   5.451    0.322    3.906
   6.893    8.343    7.652
   2.875    9.413    8.454
   7.328    6.180    8.395
   8.220    9.122    6.174
   1.536    2.957    7.787
   2.015    9.750    7.461
   6.739    1.221    4.199
   0.668    2.631    8.941
   4.385    9.985    3.899
   5.095    4.757    2.751
   7.449    9.942    8.331
   0.569    3.859    4.093
   5.547    7.638    1.295
   3.919    0.100    2.883
   9.742    7.282    4.070
   8.466    9.665    7.225
   0.173    7.235    8.365
   2.565    8.786    6.580
   2.732    6.171    0.951
   2.665    0.081    5.999
   8.987    4.956    5.155
   6.987    3.135    3.054
   6.793    4.483    0.203
   1.686    9.633    4.516
   4.277    3.833    2.325
   0.394    1.340    5.286
   7.285    3.504    1.923
   5.407    8.027    9.942
   4.518    6.378    7.923
