   9.470    0.827    6.779
   2.727    7.702    9.303
   2.010    8.029    2.515
   0.446    9.268    8.569
   3.945    0.581    6.804
   2.317    5.190    3.290
   8.831    0.816    5.752
   9.093    9.952    0.474
   8.484    1.936    9.783
   4.834    5.797    1.519
   6.665    7.426    0.778
   7.609    4.789    9.296
   6.139    6.741    3.527
   6.330    8.329    2.068
   7.749    6.364    3.658
   9.560    2.654    8.681
   3.659    5.768    2.338
   0.738    9.259    5.176
   5.547    5.719    8.514
   9.086    8.099    3.448
   4.447    5.474    8.828
   9.595    3.677    1.303
   9.717    4.464    4.375
   4.832    7.945    8.429
   0.973    9.164    7.007
   3.713    9.208    6.496
   6.878    4.335    0.254
   1.924    1.065    8.184
   3.232    5.728    3.478
   3.452    7.485    0.466
   0.126    8.735    6.678
   0.563    0.860    8.349
   2.797    7.838    5.447
   0.050    7.406    6.975
   7.117    3.924    9.171
   0.337    2.642    3.229
   0.821    6.917    4.599
   8.699    2.145    7.616
   1.104    0.378    9.656
   4.303    7.128    9.185
   2.663    2.847    7.403
   1.835    2.749    4.213
   6.265    3.121    5.583
   8.574    4.022    8.096
   5.451    7.549    3.599
   1.417    6.284    1.855
   1.547    7.614    3.900
   1.874    2.607    6.154
   8.298    5.526    3.726
   9.229    6.560    4.856
   5.043    6.592    0.241
   7.600    9.426    9.961
   6.116    5.793    9.430
   2.069    7.621    0.262
   4.319    6.631    0.998
   9.802    2.394    7.497
   6.880    1.184    2.820
   1.906    8.285    4.913
   9.038    5.469    5.400
   5.955    8.761    9.319
   3.252    1.425    3.399
   6.531    5.915    8.006
   1.313    8.731    7.841
   3.290    6.093    1.097
   3.055    9.504    1.484
   4.226    8.462    7.602
   2.965    1.896    6.317
   5.825    7.470    8.794
   8.250    7.064    4.178
   3.307    5.200    6.375
   2.462    6.285    7.223
   7.912    7.234    3.061
   3.072    9.534    2.570
   8.718    0.373    7.345
   6.035    0.699    5.713
   4.454    7.847    0.213
   3.945    8.421    9.473
   8.865    3.854    7.015
   4.399    5.121    0.788
   3.319    6.351    0.001
   1.045    1.088    5.512
   2.302    0.724    9.395
   2.783    5.581    8.016
   2.031    5.738    4.232
   2.119    1.882    5.321
   3.513    8.475    0.678
   9.725    1.443    7.909
   3.887    6.731    2.573
   3.499    6.345    8.935
   7.056    0.943    0.450
   4.606    7.294    7.668
   1.757    7.237    5.147
   9.088    3.672    2.276
   6.366    2.102    2.945
   6.635    4.800    7.626
   6.531    9.463    3.307
   6.968    9.315    7.897
   4.417    9.396    9.301
   7.706    5.386    7.897
   8.104    9.591    6.337
   0.656    1.428    7.237
   2.155    9.171    7.157
   6.775    0.793    4.409
   0.917    3.908    7.177
   4.470    0.139    3.969
   5.382    4.207    3.624
   7.758    9.644    8.888
   1.488    3.302    3.155
   5.585    7.504    0.303
   3.761    9.539    3.379
   9.657    7.941    4.421
   8.798    9.174    7.063
   0.373    7.967    9.142
   1.701    8.823    5.787
   2.870    5.202    9.215
   0.911    0.037    6.239
   9.271    4.284    5.614
   7.367    2.946    2.652
   6.008    6.013    0.861
   3.300    9.635    5.485
   3.400    4.793    3.505
   1.014    2.749    5.347
   8.054    3.834    1.847
   5.075    9.472   10.000
   4.290    6.219    7.828
