   1.630    5.460    8.230
   2.583    8.268    9.332
   1.937    6.342    9.111
   4.932    4.409    7.573
   6.212    9.089    1.854
   0.747    6.047    8.706
   3.544    6.524    0.855
   4.691    3.225    6.587
   2.832    7.890    8.322
   1.317    5.468    9.587
   9.061    0.475    4.989
   9.023    9.608    1.503
   2.713    5.674    5.561
   7.706    4.688    3.747
   2.111    5.615    1.891
   0.943    2.646    5.785
   4.165    2.571    9.382
   2.454    8.166    5.202
   4.330    8.420    8.062
   5.171    2.886    0.074
   6.170    0.567    7.932
   6.442    8.984    6.738
   9.929    1.715    4.266
   1.319    8.567    7.352
   8.192    4.493    6.461
   4.968    7.812    1.248
   6.753    8.169    1.784
   3.566    9.556    9.967
   7.825    9.388    6.869
   5.018    7.878    2.942
   9.563    9.188    7.709
   0.401    1.046    5.076
   9.727    3.006    4.324
   8.323    8.002    0.247
   4.833    9.105    7.529
   5.441    8.523    3.675
   5.151    4.751    2.765
   0.328    0.017    7.545
   9.624    3.281    5.634
   5.432    6.884    0.739
   0.737    7.196    7.483
   5.320    0.694    9.146
   8.837    0.086    6.752
   5.674    4.980    8.363
   5.943    0.191    6.635
   1.258    9.390    6.613
   2.478    6.589    7.092
   1.452    7.109    9.656
   2.834    7.761    3.798
   5.392    8.829    5.527
   2.731    9.147    7.692
   4.316    4.683    4.804
   3.280    5.763    6.641
   6.263    8.513    2.832
   7.933    3.358    2.597
   5.170    1.345    5.005
   3.778    6.479    9.600
   2.754    5.174    9.898
   1.867    1.060    2.999
   6.674    4.949    3.595
   7.935    3.501    3.673
   8.762    2.696    9.317
   0.785    0.448    9.713
   6.119    0.985    9.652
   5.968    7.452    2.242
   4.810    4.281    5.808
   9.719    6.249    7.270
   5.192    0.658    3.421
   9.994    3.545    1.480
   3.950    8.106    7.116
   1.336    5.044    2.775
   3.920    8.368    3.674
   7.037    9.007    5.825
   8.255    0.162    0.881
   0.323    7.972    3.453
   3.293    5.068    7.711
   3.023    1.499    3.034
   8.225    1.196    0.686
   5.171    1.238    0.286
   3.254    0.235    2.938
   6.225    5.274    2.441
   7.123    4.305    0.144
   2.640    0.896    8.930
   6.225    8.140    6.008
   8.449    1.690    1.849
   8.825    2.356    0.911
   3.514    9.285    8.456
   4.254    6.763    1.688
   7.527    0.454    5.935
   8.460    8.809    5.055
   3.353    9.454    6.582
   2.233    9.581    8.497
   8.912    1.523    4.714
   5.511    2.700    7.704
   1.384    8.351    0.178
   7.411    7.272    9.625
   3.776    3.670    9.966
   4.291    8.508    9.073
   6.204    1.560    5.202
   1.425    9.004    1.844
   2.141    6.971    8.276
   2.194    0.247    6.604
   6.146    9.647    9.845
   2.997    9.187    2.689
   2.261    4.987    4.565
   2.691    7.672    7.242
   0.160    4.530    8.844
   7.907    2.037    0.032
   3.707    9.653    7.527
   6.234    8.937    9.077
   3.664    6.973    8.126
   6.471    9.972    8.808
   6.634    6.910    7.882
   3.149    6.154    8.524
   3.498    4.744    6.346
   3.784    1.835    6.602
   3.973    6.347    5.567
   0.471    9.443    0.965
   8.189    6.054    6.976
   0.749    6.152    7.584
   6.327    1.765    4.130
   4.844    0.071    7.580
   2.059    9.425    9.648
   5.981    8.386    1.044
   7.096    7.746    6.579
