   9.103    1.009    6.462
   3.078    7.626    9.265
   1.317    7.545    2.065
   0.053    9.692    8.715
   3.441    0.802    5.185
   2.346    4.963    3.298
   8.553    9.705    5.435
   9.189    0.485    9.671
   8.683    2.130    9.085
   5.175    5.508    1.537
   5.755    8.264    0.862
   7.889    5.897    9.206
   5.803    6.396    3.023
   5.356    8.696    2.477
   7.373    6.314    4.274
   9.517    1.461    8.994
   4.200    4.817    2.334
   9.993    9.693    4.948
   5.147    5.754    8.872
   8.694    7.347    3.706
   4.398    5.115    8.314
   9.412    3.551    0.844
   9.761    4.250    4.325
   5.275    7.950    8.212
   1.089    9.349    7.131
   4.243    9.727    7.378
   7.582    4.047    0.146
   1.266    0.530    8.027
   2.242    6.681    3.824
   2.712    7.473    0.378
   0.102    8.722    6.610
   0.452    0.544    9.199
   3.402    8.531    5.247
   0.359    7.734    7.443
   7.289    3.056    9.631
   0.092    3.430    3.928
   0.147    6.297    4.712
   8.512    1.330    8.337
   1.127    0.399    0.102
   4.207    6.903    9.069
   3.239    3.091    7.190
   1.779    2.442    4.471
   5.338    3.637    5.217
   8.406    4.031    8.410
   5.372    7.555    3.949
   1.358    5.644    2.307
   1.064    7.197    4.800
   2.367    3.518    6.284
   8.953    4.657    3.459
   8.987    6.687    4.715
   5.021    6.395    0.096
   7.364    8.469    0.218
   5.865    6.000    9.616
   1.930    7.591    9.539
   3.954    6.700    0.342
   9.856    2.247    7.425
   7.267    0.496    3.556
   2.309    8.028    5.009
   9.511    5.767    5.343
   6.384    8.966    9.345
   3.909    2.326    2.992
   6.650    6.133    8.650
   1.728    7.926    8.038
   3.079    5.697    1.555
   3.658    9.210    1.553
   3.609    7.838    7.826
   3.130    1.796    5.541
   6.109    7.447    9.167
   8.280    8.122    4.559
   3.486    5.052    6.536
   2.353    7.190    7.469
   7.194    7.120    3.601
   3.631    8.407    2.918
   7.760    8.767    8.285
   5.623    9.450    6.128
   4.821    7.414    0.921
   4.704    8.194    0.197
   9.023    3.174    7.572
   4.384    5.597    0.591
   3.016    6.200    9.931
   1.001    1.733    5.226
   2.617    0.838    9.481
   3.191    6.385    7.546
   1.569    5.794    3.742
   2.065    2.469    5.565
   2.863    8.466    0.882
   9.404    0.513    8.228
   4.643    6.380    2.668
   3.816    5.780    8.903
   7.144    1.335    9.259
   3.634    6.815    6.745
   0.797    6.857    5.913
   9.278    3.717    2.763
   7.286    1.902    3.512
   6.131    5.814    7.648
   7.266    8.946    2.867
   6.826    0.059    8.128
   4.756    8.691    9.103
   7.667    5.441    6.626
   8.251    0.028    7.360
   0.418    1.173    8.309
   2.384    9.227    6.932
   6.635    0.362    4.380
   1.611    5.219    6.150
   4.486    0.277    3.901
   5.601    3.915    4.140
   8.183    9.654    9.508
   1.403    3.051    2.080
   5.198    7.340    9.598
   3.766    9.201    4.392
   9.293    7.729    4.562
   8.732    9.125    6.822
   0.689    9.110    9.387
   0.753    9.530    5.654
   3.122    5.100    8.108
   9.683    9.690    6.402
   9.576    4.352    5.462
   7.428    2.700    2.183
   5.689    6.423    1.353
   4.046    9.560    5.436
   2.725    4.124    4.185
   0.913    3.437    5.557
   7.762    3.814    1.584
   5.640    0.257    1.189
   4.123    6.505    7.988
