   2.046    6.038    4.141
   1.276    7.239    5.333
   2.387    6.167    7.765
   0.124    0.637    8.643
   6.279    3.996    2.606
   2.119    8.818    4.570
   0.508    7.544    6.540
   2.798    1.531    8.103
   8.426    1.229    4.677
   6.770    0.505    9.316
   3.746    2.792    4.347
   4.362    5.263    3.122
   3.121    6.459    4.000
   2.835    2.214    9.109
   1.427    6.444    8.767
   7.993    4.742    3.975
   5.541    8.492    8.132
   3.247    2.149    2.662
   0.884    6.365    0.221
   8.412    9.597    9.886
   5.060    2.963    6.756
   8.910    6.561    6.294
   4.239    0.044    9.505
   5.172    4.646    2.749
   2.703    9.535    5.638
   6.938    0.072    4.493
   8.251    3.329    6.792
   1.863    9.507    9.445
   8.893    2.524    4.324
   2.192    2.399    0.724
   1.575    6.527    5.975
   4.408    0.843    4.222
   9.305    4.916    8.071
   1.975    0.443    0.555
   5.344    3.970    6.422
   7.850    1.252    3.477
   2.669    7.095    2.762
   9.195    5.420    8.994
   6.617    1.287    3.953
   9.068    4.033    7.426
   4.461    8.873    9.635
   5.812    2.489    1.289
   1.733    0.091    4.870
   2.626    6.945    5.042
   2.459    6.640    6.812
   2.895    0.464    1.885
   0.223    9.133    7.756
   1.163    7.780    7.968
   6.911    1.564    7.229
   6.659    9.811    2.928
   9.022    1.643    8.270
   3.272    5.317    0.241
   2.235    2.688    2.773
   9.670    6.639    1.901
   7.816    8.993    8.370
   7.017    3.654    8.552
   6.975    8.364    1.902
   1.235    1.128    4.440
   3.775    8.338    7.130
   4.796    2.729    3.048
   5.962    0.213    5.471
   1.540    3.117    8.912
   3.638    9.466    8.302
   9.274    5.882    0.951
   9.863    7.333    2.776
   8.167    6.526    1.079
   8.891    0.254    1.524
   9.754    9.963    9.433
   4.229    0.823    3.088
   8.318    7.318    4.663
   3.986    4.150    3.021
   0.783    2.806    5.547
   6.358    8.529    7.333
   4.859    9.592    4.601
   5.011    2.391    4.751
   2.948    2.310    7.230
   5.169    1.535    2.628
   2.215    8.481    7.517
   5.075    3.337    3.971
   0.320    5.236    3.053
   3.102    7.162    8.512
   0.189    9.702    0.672
   5.005    0.559    5.979
   9.216    1.989    3.320
   8.795    8.797    8.528
   0.043    6.711    9.640
   5.419    8.387    9.177
   3.285    6.514    9.509
   5.070    0.841    1.599
   4.985    4.607    3.983
   4.726    8.322    6.815
   3.973    2.096    7.238
   3.133    9.818    4.281
   5.785    5.556    9.865
   0.895    9.366    0.013
   3.401    2.859    9.909
   9.297    7.203    1.008
   9.003    1.658    1.774
   3.518    4.542    3.943
   0.595    6.124    5.624
   4.582    3.798    4.969
   9.594    0.331    7.695
   5.432    3.758    0.677
   2.165    4.840    9.450
   6.063    1.473    0.515
   9.854    2.217    2.021
   3.987    7.976    0.041
   1.183    0.162    2.218
   5.904    9.898    4.483
   0.134    0.755    1.901
   7.389    4.023    2.705
   6.405    2.367    2.605
   3.351    1.298    3.246
   3.569    9.793    6.185
   3.492    6.578    5.885
   1.106    8.471    5.208
   2.388    0.789    3.932
   2.942    8.065    9.190
   0.551    9.187    4.317
   1.963    7.396    9.183
   5.977    2.197    3.817
   5.828    3.308    3.255
   7.893    4.759    5.317
   4.932    7.841    5.764
   8.547    9.914    2.735
