   5.556    6.198    7.147
   5.444    6.070    0.399
   6.363    6.796    9.556
   1.063    0.352    5.301
   2.997    9.761    1.121
   0.137    4.975    9.779
   4.720    5.532    5.851
   4.677    4.664    6.469
   4.754    9.623    0.702
   9.549    5.722    3.054
   7.933    0.634    0.738
   0.409    6.896    3.146
   2.001    1.927    2.972
   9.799    1.154    4.379
   5.170    7.336    0.652
   0.049    5.623    5.841
   2.849    9.908    4.419
   4.087    7.458    3.846
   4.699    8.379    7.533
   5.245    0.918    2.567
   3.492    0.759    7.684
   4.674    2.667    8.205
   0.869    3.904    4.800
   0.889    5.863    8.066
   0.126    1.199    5.511
   4.501    9.814    6.815
   3.588    7.866    0.082
   8.698    2.963    0.589
   4.137    3.427    8.982
   2.150    4.333    5.527
   9.507    1.465    6.514
   0.989    0.323    8.860
   0.798    9.735    0.521
   0.452    3.864    3.648
   4.165    8.587    5.306
   1.633    1.626    4.059
   9.554    7.405    2.776
   1.083    4.881    4.190
   2.894    8.787    0.057
   2.169    1.458    0.323
   9.198    6.439    6.268
   3.720    8.135    8.982
   3.468    2.488    0.014
   1.331    0.856    8.137
   3.015    5.456    8.634
   4.770    8.223    0.388
   1.976    6.210    8.214
   3.670    1.027    5.469
   3.472    9.696    5.331
   2.892    8.536    3.911
   4.261    6.121    9.286
   3.776    4.135    8.241
   5.261    5.296    9.538
   5.385    3.152    0.101
   1.687    4.919    7.183
   9.455    9.102    8.166
   2.538    1.121    1.299
   0.043    5.961    8.712
   4.263    9.212    4.186
   1.057    1.475    4.922
   4.077    1.628    2.244
   2.165    9.422    0.684
   6.496    7.940    1.094
   2.045    7.415    4.746
   4.116    5.178    4.160
   4.185    0.305    1.510
   2.385    0.497    3.055
   0.309    1.310    8.642
   0.701    1.934    3.276
   2.025    8.094    7.105
   6.367    4.063    8.422
   6.357    9.197    0.346
   2.122    8.665    9.172
   7.436    2.394    6.572
   7.802    4.472    1.385
   4.974    7.368    8.183
   2.100    8.864    6.463
   3.589    9.829    3.192
   7.772    0.079    2.748
   2.661    8.141    8.111
   1.394    3.393    5.655
   8.281    2.611    5.193
   5.489    2.664    1.424
   2.613    8.652    5.184
   8.291    1.837    0.980
   6.132    3.724    2.385
   6.607    2.532    7.260
   6.030    8.443    9.320
   4.802    9.489    5.701
   3.288    0.112    6.815
   3.271    7.732    5.215
   3.947    7.239    7.932
   5.823    9.097    5.800
   2.932    1.708    2.598
   4.919    8.720    1.354
   6.936    2.244    9.916
   6.809    1.392    0.694
   3.819    9.079    0.624
   4.612    0.571    5.001
   3.267    2.103    1.628
   4.941    7.159    5.309
   8.599    0.564    8.763
   4.718    9.035    9.858
   5.394    8.279    5.893
   1.244    8.598    5.806
   0.847    4.795    6.141
   0.744    0.585    3.881
   7.742    1.830    9.222
   2.795    7.108    8.209
   5.790    3.132    6.627
   3.240    7.930    6.494
   3.579    8.398    7.393
   4.010    8.654    6.299
   5.120    1.909    3.510
   1.785    0.532    6.958
   4.543    7.130    9.084
   1.359    5.999    6.965
   4.137    7.132    5.899
   5.737    2.434    4.349
   0.951    4.101    1.282
   6.453    1.531    4.979
   0.799    6.901    7.186
   3.151    6.325    7.725
   3.167    6.552    9.041
   4.658    7.434    7.014
