   0.997    9.049    3.408
   2.203    8.077    5.024
   2.299    5.512    7.663
   6.869    9.491    8.284
   8.270    2.194    0.640
   1.113    1.082    4.844
   9.279    7.752    5.676
   2.440    4.250    0.896
   8.717    3.865    3.645
   8.126    9.487    9.248
   5.652    5.080    6.215
   9.321    5.743    5.594
   1.964    9.670    3.018
   2.314    4.385    9.707
   0.602    4.878    8.418
   5.935    6.582    2.081
   2.126    7.798    7.066
   5.100    4.344    2.554
   0.730    6.120    3.451
   5.874    7.894    0.026
   3.704    3.072    7.689
   0.786    7.611    8.050
   4.733    2.453    9.658
   7.209    5.160    2.833
   2.154    0.907    4.879
   8.551    0.984    5.405
   8.189    8.316    8.225
   4.667    0.049    5.770
   2.210    3.080    2.359
   0.405    3.611    3.303
   3.308    7.530    6.916
   4.130    1.633    4.217
   3.234    5.659    2.218
   1.254    0.613    9.843
   7.309    8.060    7.765
   0.905    3.144    2.271
   4.740    4.188    0.834
   9.565    3.497    7.318
   9.170    2.171    4.264
   8.087    4.781    2.933
   3.776    7.519    1.364
   7.184    0.814    0.707
   2.397    7.737    2.285
   8.825    6.989    6.542
   4.111    9.170    8.688
   2.445    0.695    0.575
   9.199    0.458    7.771
   1.872    7.620    5.946
   6.755    9.606    4.242
   8.741    7.946    4.202
   9.785    7.516    0.191
   3.179    5.925    9.255
   1.850    4.241    3.126
   0.455    8.056    2.875
   5.392    0.427    8.989
   8.376    3.050    4.178
   5.577    7.473    1.130
   4.500    1.162    5.239
   4.625    5.264    2.903
   4.425    3.455    4.519
   6.166    0.253    7.316
   1.328    5.623    5.977
   7.572    1.541    9.762
   8.109    9.522    0.899
   1.449    9.092    2.141
   9.358    7.692    3.124
   9.705    3.029    4.183
   9.588    9.010    8.519
   3.231    0.012    0.902
   8.140    5.141    6.962
   5.319    3.221    3.731
   0.236    2.622    8.196
   4.336    5.784    7.483
   5.053    8.491    3.974
   5.859    1.797    5.005
   3.876    3.543    0.214
   3.717    1.337    1.869
   0.887    8.442    7.152
   4.265    4.483    4.617
   1.214    3.563    1.399
   2.420    6.436    7.225
   7.209    8.888    9.184
   5.316    2.360    4.284
   9.609    4.201    2.916
   7.116    6.888    9.589
   9.675    4.448    8.171
   5.827    8.790    1.202
   1.744    6.551    6.464
   4.701    7.666    1.996
   6.007    2.822    1.412
   7.537    1.227    5.574
   5.168    2.864    5.611
   3.316    1.142    3.061
   8.804    0.960    6.724
   1.403    9.472    0.047
   2.038    1.855    8.209
   9.933    7.043    2.394
   2.340    4.556    1.945
   2.058    3.759    6.499
   4.118    7.524    4.491
   5.852    3.630    6.066
   9.594    8.275    7.614
   8.540    0.751    9.660
   3.260    5.431    6.678
   5.774    5.534    8.376
   9.267    2.837    2.678
   2.296    9.346    6.594
   1.238    9.160    4.412
   6.458    1.505    3.954
   8.211    8.414    0.678
   5.890    2.204    2.299
   4.780    0.011    4.138
   2.201    9.568    0.904
   2.551    0.454    1.692
   3.163    9.445    7.970
   1.059    8.029    4.380
   0.367    2.165    6.996
   3.860    8.178    9.274
   9.706    5.356    6.900
   2.845    8.177    6.040
   6.243    2.835    4.843
   7.804    4.151    3.922
   7.946    3.975    6.100
   2.855    0.082    3.523
   0.222    2.111    2.373
