   9.119    9.476    9.057
   1.069    8.249    6.851
   7.192    3.586    8.109
   0.113    0.574    9.040
   2.486    3.986    3.109
   7.677    3.539    2.555
   9.291    9.710    2.131
   7.772    2.288    6.497
   9.604    0.612    0.595
   2.731    1.257    6.074
   3.941    5.070    7.624
   9.125    1.789    2.080
   4.606    6.795    2.653
   7.339    1.827    7.250
   3.934    5.797    9.136
   3.081    8.412    1.822
   4.944    4.865    3.960
   1.252    0.447    5.214
   1.900    6.813    7.505
   0.170    7.530    7.051
   5.055    6.638    8.638
   8.076    0.478    0.684
   8.268    4.381    6.523
   0.453    1.709    1.743
   1.347    0.524    7.207
   9.490    9.497    5.558
   4.318    1.809    8.653
   8.370    8.004    8.522
   8.301    1.455    6.522
   4.356    2.657    8.101
   8.605    1.450    9.304
   4.267    0.666    8.965
   0.624    1.413    5.106
   0.363    3.873    4.789
   2.126    0.162    6.532
   9.956    3.503    3.349
   3.465    2.732    3.237
   6.540    4.034    3.865
   3.349    5.698    2.887
   6.284    4.345    7.974
   5.391    4.922    7.811
   2.597    6.054    3.860
   2.819    2.074    3.794
   1.935    9.958    9.112
   0.299    1.388    3.089
   9.256    8.411    0.037
   0.385    0.255    4.167
   4.413    2.533    0.129
   1.524    5.915    0.321
   6.769    8.023    9.320
   5.021    3.705    8.310
   0.513    0.786    5.901
   3.978    1.524    2.179
   3.910    8.378    3.849
   4.123    7.384    1.890
   8.564    9.300    8.038
   9.205    4.313    6.990
   9.961    3.185    7.917
   9.767    2.524    5.489
   4.112    5.111    6.561
   4.277    4.159    4.574
   7.439    5.407    0.501
   3.734    7.844    0.921
   1.905    4.117    5.368
   4.622    5.849    7.480
   4.277    0.486    0.233
   6.370    8.874    9.748
   2.946    4.066    5.005
   5.747    4.345    5.024
   5.992    6.277    5.111
   5.838    0.695    9.034
   4.452    3.185    9.174
   6.719    0.558    5.739
   0.006    0.499    7.946
   3.201    3.260    2.240
   4.526    8.458    1.999
   2.121    5.083    2.864
   9.725    8.358    2.214
   4.665    2.602    6.989
   8.055    9.538    8.944
   8.746    2.566    6.754
   7.278    0.359    6.626
   9.424    0.926    2.642
   6.856    4.551    1.304
   4.250    5.906    3.554
   4.881    5.244    9.392
   1.073    9.529    0.454
   2.247    3.465    2.172
   0.219    5.932    5.475
   5.592    2.306    7.328
   0.131    5.819    3.970
   3.591    6.781    1.202
   8.724    8.076    7.061
   0.254    4.527    3.821
   0.676    0.699    2.210
   8.724    9.362    0.610
   5.889    5.065    1.930
   6.116    7.816    4.039
   6.919    7.726    6.680
   7.586    8.889    9.905
   9.687    1.582    9.112
   0.316    8.811    1.440
   5.277    8.812    6.483
   2.133    0.738    4.390
   6.374    1.569    6.932
   1.712    2.678    2.478
   6.204    4.866    2.992
   8.717    0.205    3.161
   4.966    1.675    6.116
   7.963    0.608    8.927
   5.671    5.799    8.548
   5.285    0.625    0.021
   1.065    9.877    1.585
   5.782    7.434    0.513
   3.403    3.379    1.188
   7.908    5.784    8.812
   7.076    4.543    2.425
   9.351    0.440    3.901
   9.437    3.912    8.895
   6.191    6.101    7.706
   0.784    4.855    4.738
   6.672    1.735    5.886
   7.708    8.535    6.769
   8.049    4.532    8.080
   6.820    5.669    8.561
