   4.158    6.347    8.343
   3.591    8.177    0.204
   0.722    4.945    8.890
   2.933    3.974    6.506
   4.869    6.931    2.469
   0.765    5.885    9.787
   3.739    7.167    2.534
   5.754    3.287    6.175
   4.099    8.187    9.152
   2.244    4.579    9.567
   7.728    1.631    3.393
   8.318    6.121    8.707
   2.236    5.409    7.727
   7.722    4.152    5.460
   0.045    6.843    0.034
   7.977    2.864    7.938
   4.205    0.862    2.790
   3.766    9.612    3.735
   4.639    7.920    6.787
   4.062    9.911    2.634
   5.902    1.307    6.669
   6.277    2.364    6.599
   0.032    2.911    6.078
   2.285    7.722    7.693
   8.654    3.721    4.819
   3.806    8.859    2.868
   5.787    8.613    0.452
   6.615    8.859    8.924
   6.112    8.382    7.365
   4.713    8.026    2.317
   0.280    3.219    7.912
   9.085    2.441    6.147
   1.008    3.127    5.582
   2.790    5.937    0.175
   3.752    6.381    5.956
   4.263    7.897    3.282
   5.884    1.372    5.301
   0.134    2.497    0.639
   6.888    1.226    6.956
   4.734    9.022    0.480
   9.997    6.488    7.491
   4.220    8.580    8.061
   5.909    1.721    1.311
   2.911    2.766    6.728
   3.600    7.291    7.298
   1.318    8.374    7.904
   3.567    6.021    6.980
   2.908    9.610    2.758
   3.717    8.638    3.992
   3.721    9.199    5.492
   1.051    6.523    7.432
   0.703    5.630    6.752
   2.942    6.612    8.621
   5.691    8.784    1.715
   2.463    3.834    8.391
   2.628    1.342    5.821
   3.859    7.412    0.685
   1.842    5.494    0.231
   0.486    0.271    3.400
   9.141    5.133    4.206
   5.958    2.799    3.108
   5.965    2.932    7.493
   2.050    8.349    8.960
   4.574    9.217    1.815
   4.810    7.521    0.795
   0.239    8.494    7.812
   0.231    1.948    5.704
   8.417    5.924    2.997
   3.040    2.338    5.488
   2.229    7.496    6.383
   9.532    9.860    3.194
   2.732    9.954    3.804
   6.564    9.356    6.960
   8.825    5.160    9.130
   9.592    5.073    6.480
   4.652    5.572    8.869
   2.779    9.859    5.442
   3.947    1.628    1.768
   6.052    1.032    0.529
   3.572    0.163    6.152
   9.586    4.041    4.023
   1.413    4.047    9.308
   4.837    0.451    8.665
   4.529    8.264    5.772
   7.902    2.818    9.374
   6.459    2.887    0.115
   4.139    1.437    9.252
   3.911    7.159    9.045
   6.411    8.506    5.926
   6.906    0.247    6.109
   3.503    7.683    5.928
   2.557    8.814    8.109
   9.619    1.659    4.862
   6.961    1.759    0.224
   1.616    9.010    1.205
   6.521    9.684    9.741
   8.558    1.157    4.375
   2.631    7.711    1.144
   0.496    1.518    4.418
   3.124    0.802    3.049
   4.488    7.387    7.752
   1.617    1.054    4.586
   5.763    9.447    8.014
   5.264    9.332    5.686
   3.523    7.733    4.763
   2.502    6.554    7.381
   2.182    3.319    5.848
   7.384    1.913    8.449
   3.419    8.995    9.407
   5.579    7.622    6.162
   4.554    6.878    6.623
   5.510    0.101    6.555
   4.875    7.246    5.525
   5.127    5.063    7.837
   3.315    1.606    6.901
   5.127    1.490    7.306
   2.679    6.182    6.328
   2.751    6.626    2.946
   5.292    2.573    5.035
   1.029    6.247    0.733
   8.041    0.393    6.292
   8.614    1.140    5.422
   3.297    7.677    8.355
   5.350    8.560    9.432
   7.032    9.272    7.985
