32.316520 32.316520 32.316520
  32.233   31.930    0.223    -0.435    1.504   -0.943
  32.154    0.400    1.104    -1.078   -0.906    0.410
  32.247    0.599    2.080     0.704   -0.666   -0.473
   0.345    0.085    2.916    -1.042    2.022    0.035
   0.237   31.952    4.032    -1.827   -1.187    0.073
   0.347    0.337    4.964     1.219   -0.070   -0.926
   0.168   32.315    6.016    -0.229    0.608   -0.670
  32.017    0.041    7.101    -0.605    0.222   -1.637
   0.369   32.055    8.763     1.633   -1.703   -0.038
  32.049    0.303   10.032    -0.116    1.431    2.004
   0.301   32.208   10.846     1.033    0.280    0.017
  31.807    0.220   11.822    -0.143   -0.189    0.591
   0.229    0.006   13.283     0.314    1.959    0.814
   0.036    0.140   14.324    -0.878    0.965   -1.003
   0.007   32.283   15.439     0.866    0.727   -0.498
  32.142    0.225   16.552    -0.206   -0.244    1.809
  32.301   32.208   17.658    -1.396   -0.997    1.283
   0.056   32.235   18.793    -0.050   -2.393    2.309
   0.569   31.829   19.566     0.339   -0.345    0.832
  31.831   32.115   20.358    -1.505   -0.150    0.332
   0.096    0.226   21.313    -1.632    0.842   -0.542
  32.177    0.175   22.550     0.789    1.204   -0.573
  31.863   32.303   23.535    -0.150    1.141   -1.105
  31.972   32.070   24.649    -0.525   -1.448    0.063
   0.501    0.462   25.873     1.274    1.644   -0.249
   0.188   32.299   26.835     1.080    1.106   -0.613
   0.127    0.543   27.943     2.577    1.175   -0.885
  31.838   32.075   29.541     0.878    0.783   -0.937
   0.279   32.122   30.558     1.851   -1.931    0.426
   0.643    0.532   31.504     1.319    0.901    0.436
  32.254    0.606   32.254     0.622   -1.106    0.898
  32.314    1.338    0.784     0.442   -0.110   -2.249
  32.071    1.526    1.839    -1.320    0.855   -2.637
  31.927    0.888    2.980    -0.866   -0.928    0.341
  32.141    0.770    4.106    -0.073   -0.161   -0.728
   0.020    1.329    5.222     0.172   -0.301    1.684
   0.608    1.079    6.310     1.451    0.157   -2.226
   0.245    1.405    7.577     0.815   -0.763    1.454
  32.207    0.657    8.287     1.098   -1.677   -1.995
  32.247    1.120    9.394     0.951   -1.461    0.428
  32.011    1.368   10.591     0.391    0.911   -0.018
   0.113    0.931   11.388     1.615    0.711   -0.398
   0.143    0.923   12.629    -0.187   -1.490   -1.760
   0.230    1.462   14.052    -1.500    1.290    1.569
  31.940    1.252   14.869    -1.189    2.370   -0.676
  32.034    1.046   15.879     0.796    0.286   -2.043
   0.190    1.395   17.053     0.258   -0.039    0.504
   0.403    1.118   17.998    -0.701    0.446    0.433
   0.115    1.005   18.946     2.177    0.449   -1.749
  32.048    0.875   20.356    -1.255   -1.849    0.836
   0.326    1.323   21.268     0.286    1.546   -0.950
  31.936    1.343   22.805    -1.511    0.639    1.145
   0.302    0.682   23.385    -1.312   -0.581   -1.154
   0.336    0.787   24.652     0.114    0.634   -1.504
  32.097    1.437   25.383     0.862   -0.119    0.716
   0.002    1.208   26.329    -0.401   -0.129   -0.700
   0.329    1.481   27.378    -0.187    0.647   -2.203
   0.138    0.854   29.180    -1.316    0.449    0.991
  31.768    0.740   29.946    -2.300   -2.528   -0.665
  31.671    1.172   30.800    -0.779    0.748   -0.181
  32.308    1.680   31.872    -0.169   -1.838   -1.821
   0.119    2.324    0.920     1.227    0.863   -0.561
  32.295    2.519    2.121     0.615    1.310   -0.381
   0.216    2.039    3.425     1.240   -0.005    1.103
  32.154    2.336    4.490    -1.343    1.216   -0.464
  32.072    2.294    5.795    -2.168   -0.574   -1.329
   0.204    2.103    6.711     1.832    0.402    1.260
   0.069    2.367    7.859     0.598   -0.189    0.654
   0.057    1.960    8.707    -0.651   -0.367    0.654
   0.116    2.143   10.085    -0.614    1.567    0.393
  32.279    2.685   11.071    -0.840    0.647    1.712
   0.030    1.938   12.269     0.049   -0.661    0.968
   0.216    2.165   13.292     0.302   -0.432    0.791
  31.997    2.506   14.192    -0.915    0.314   -1.758
  32.170    2.263   15.227    -0.119    0.047   -0.666
   0.119    2.114   16.298    -0.523   -0.506    1.142
   0.131    2.604   17.271    -0.723    0.137    0.027
   0.012    2.058   18.308     0.494   -0.839    0.145
  32.241    1.882   19.293    -0.139    1.180   -1.089
  32.196    1.992   20.288     0.626   -0.539   -0.853
   0.308    2.378   21.449     0.385    0.324    0.042
   0.368    2.128   22.517     0.167   -0.117    2.009
   0.353    1.747   23.455     3.061   -0.990    0.801
   0.394    1.956   24.482     0.420    0.505   -1.918
   0.308    2.488   25.669     0.669   -0.438   -0.441
  32.169    2.441   26.683    -1.590    0.059   -1.066
   0.032    2.388   27.887    -1.073   -0.273   -2.198
   0.108    1.870   28.761     0.312   -0.271   -1.004
   0.186    1.837   30.079     0.857   -1.311    0.694
  32.000    2.094   31.008     2.157   -1.664    0.229
   0.276    2.752   32.238    -0.470   -1.644    0.634
  32.033    3.282    0.890    -1.897    1.285    0.348
   0.298    3.627    1.778    -0.142   -0.383    0.898
   0.044    3.427    2.795     0.133    2.180   -0.499
  31.952    3.467    3.831    -2.203    1.030    0.165
   0.290    3.562    5.319     0.015    0.691   -0.998
   0.168    3.113    6.488    -1.158   -1.653    0.480
  31.977    3.215    7.351    -0.537   -0.434   -0.902
   0.368    3.230    8.419    -2.249    0.640    0.891
   0.309    3.265    9.905     0.482    0.407    0.181
  32.178    3.674   10.766    -0.398    0.383   -0.986
   0.174    2.908   12.060    -0.284   -2.128    1.080
   0.311    3.311   13.121    -0.031    2.206   -0.798
  32.019    3.637   13.985    -0.610    1.745    0.607
  32.305    3.277   15.018    -0.365    0.638    0.335
   0.450    3.083   16.176     0.910   -0.073    0.608
  32.211    3.604   17.022    -0.458    0.702   -1.525
   0.316    3.221   18.177     1.217   -0.161   -1.826
  32.033    3.065   19.248     0.411   -0.606   -0.857
   0.033    3.094   20.404     0.506   -0.900    0.580
  31.920    3.090   21.409    -2.041   -0.016   -0.285
  32.268    3.119   22.529    -0.751   -0.615    0.345
  32.278    3.273   23.721     0.593   -0.120    0.753
  31.979    3.239   25.034     0.149   -1.383    0.798
   0.071    3.386   26.262    -0.124    1.595   -0.904
   0.280    3.259   27.248     0.511   -0.914    1.554
  32.189    3.329   28.364     1.455   -0.311   -0.193
   0.315    2.882   29.308     0.661   -1.365    0.451
   0.131    2.953   30.408    -0.599    0.351   -0.774
