32.316520 32.316520 32.316520
  32.169   31.675    0.097    -0.278   -0.821   -0.290
  32.071    0.096    1.058     0.861    0.566   -0.171
  32.227    0.432    2.042    -0.727    0.007    1.193
   0.467    0.399    3.217     0.744    0.874    0.264
   0.266   31.806    3.969    -0.366   -1.621   -0.093
   0.649    0.327    4.728     0.908    1.143   -0.198
   0.445    0.462    5.956     1.013    2.005   -0.041
  32.159    0.205    6.899    -0.066    1.286   -0.869
   0.638   32.226    8.754     0.300    0.583   -0.997
  32.313    0.561   10.335    -0.639    0.341   -0.044
   0.337   31.827   10.960     1.322   -0.446   -1.486
  31.974   32.123   11.712    -1.071   -1.030    0.087
   0.191    0.409   13.483    -1.135   -0.445   -0.273
   0.032    0.388   14.481     0.872    0.177    0.322
   0.200    0.024   15.479    -0.411   -0.725   -0.250
  32.106    0.298   17.055    -0.340   -0.158    1.496
  31.997   31.947   17.953     1.267   -0.935   -1.652
   0.044   32.123   19.015    -0.557   -0.797    0.640
   0.766   31.618   19.730     0.228   -0.327   -0.710
  31.696    0.017   20.441    -0.098    1.313   -0.073
   0.071    0.275   21.199     1.220   -0.117   -0.493
  32.124    0.144   22.331     0.226    1.033   -0.270
  31.692    0.119   23.433     0.827    1.228   -0.477
  31.981   32.163   24.610    -0.363   -0.177   -1.280
   0.771    0.597   25.722     0.457   -0.193   -1.374
   0.563    0.628   26.679    -1.681    1.248   -1.471
   0.353    1.044   27.989     0.802    1.909    0.837
  32.041   32.093   29.270     0.793   -0.583    0.272
   0.471   32.214   30.424     0.542   -1.425   -1.225
   1.102    0.500   31.696     2.061    0.660    0.216
   0.031    0.432    0.068     0.437    0.519    0.866
  32.233    1.731    0.603     0.311    1.758    0.004
   0.184    1.505    1.803     0.702   -0.968    1.828
  31.569    0.991    3.068    -0.823   -0.781    0.274
  32.117    0.916    4.183     0.149    1.127    1.044
   0.071    1.187    5.260    -0.652   -1.169   -1.061
   0.680    1.377    6.129     0.630    1.266   -0.990
   0.460    1.415    8.020    -0.587    1.028    1.302
  32.051    0.471    8.242    -0.222    2.218   -0.338
   0.157    0.780    9.287    -0.005   -1.647    0.179
  32.073    1.615   10.866     1.470    0.898    0.557
   0.148    0.847   11.445    -2.010    0.707    0.395
   0.360    0.595   12.459    -0.076   -0.524    0.664
   0.253    1.715   14.070     1.587    1.088   -0.249
  31.801    1.475   14.948     0.944   -0.719   -0.774
  32.089    0.874   15.866    -0.647    0.030   -0.282
   0.066    1.323   16.962     0.344    0.414    0.148
   0.600    0.927   17.962     1.173   -0.223    0.427
   0.349    0.824   19.244     0.994   -1.127    1.925
  32.055    0.965   20.416     0.578   -0.473   -0.035
   0.301    1.226   21.346    -0.892   -1.526    1.572
  31.895    1.235   22.735    -1.086   -0.453    0.658
   0.262    0.619   23.223     0.007   -1.877   -1.429
   0.433    0.993   24.287     1.482    1.437   -0.853
   0.258    1.303   25.249     0.202    0.173   -0.485
  31.839    1.180   26.326    -0.874    0.592   -1.996
   0.340    1.709   27.055    -1.895    0.535   -0.388
  32.127    0.788   29.147    -1.932   -0.185   -1.501
  31.489    0.393   29.983    -0.908   -0.736    0.038
  31.518    1.120   30.784    -0.110   -0.822    0.911
  32.116    1.259   31.641    -1.297   -1.053    2.339
   0.129    2.686    1.089    -0.931    1.865   -0.743
   0.203    2.615    2.191     0.185    0.867    1.161
   0.227    2.093    3.646     0.822    0.254    0.584
  31.938    2.527    4.545     0.700   -1.323   -1.091
  31.742    2.142    5.460     2.375    0.049   -0.004
   0.211    1.971    7.016    -1.165    0.582    0.714
   0.169    2.357    7.907     1.622   -0.363    0.073
   0.409    2.117    8.999     1.011    1.227    0.684
  32.161    2.257   10.113     0.733    0.706   -0.165
  32.026    2.620   11.199     2.265   -0.251    0.040
  32.235    1.640   12.417     0.016   -0.106    0.181
   0.538    2.263   13.138     1.047    0.522   -0.142
  31.933    2.619   14.063     1.124    0.764    0.642
   0.057    2.436   15.239     0.097   -0.008   -0.154
  32.248    2.104   16.190    -0.343   -0.802    0.518
   0.212    2.678   17.079    -1.094    0.114   -0.526
   0.161    2.073   17.907     0.443   -0.362   -1.361
  32.198    1.919   18.890     0.487    0.293   -1.767
   0.103    1.875   19.981     0.569   -0.907   -0.797
   0.342    2.585   21.715     0.701    1.315   -0.448
   0.080    2.093   22.610     0.090   -0.412    0.741
   0.661    1.628   23.342     0.015    0.369    0.720
   0.004    2.214   24.338     0.037    0.664    0.351
   0.466    2.197   25.729     0.280   -1.617   -0.462
  32.147    2.517   26.495     0.467    0.733   -0.575
  32.107    2.439   27.724    -0.212    0.198    0.285
   0.010    1.803   28.716    -1.086   -0.399   -0.123
   0.080    1.588   29.770    -0.089   -0.654   -0.383
  32.306    2.012   30.902     0.918   -0.632   -1.316
   0.217    2.597   32.179     1.117    0.592   -0.057
  32.006    3.591    0.450     0.451   -0.102   -2.011
   0.146    3.530    1.737    -0.819   -0.697    0.803
   0.009    3.777    2.875    -0.870    1.106   -0.531
  32.200    3.512    4.084     2.444    0.369    0.141
   0.263    3.460    5.400    -0.267   -0.464   -0.235
  32.251    2.886    6.185    -0.656   -1.587   -0.017
  31.987    3.200    7.489     0.819   -2.353    0.920
   0.249    3.205    8.657     0.299    0.405    0.219
   0.547    3.409    9.814    -0.152    1.180   -0.409
  32.256    3.754   10.785     0.437   -1.358    0.748
   0.078    2.678   12.246     0.272   -1.018   -0.559
   0.124    3.401   13.267     0.362   -1.158    0.960
  31.828    3.929   13.858    -2.251   -0.490   -0.685
  32.186    3.388   14.783    -0.530   -0.539   -1.393
   0.469    3.197   16.103    -0.589    2.224   -1.833
  31.962    3.662   16.796    -1.030   -1.312   -0.773
   0.428    3.060   18.229     0.150   -1.218   -0.004
  31.977    3.071   19.178    -0.722   -0.695    0.699
  32.162    2.944   20.310    -0.746    1.283   -0.036
  31.883    3.177   21.474    -0.361   -0.567    0.785
  32.302    3.121   22.553     0.538    0.455    0.980
   0.033    3.418   23.958     0.311    2.107    1.004
  32.155    3.162   25.198     1.317    1.450    0.651
   0.264    3.525   26.401     0.130    0.839    0.192
   0.453    3.350   27.359     0.320   -0.188    0.230
   0.158    3.008   28.421     0.076   -0.812   -0.746
   0.342    2.610   29.378     0.373   -0.243    0.857
   0.020    2.942   30.277     0.020    0.338    0.121
   0.327    3.363   31.305     1.488   -0.800    0.824
  32.295    4.283   32.086     0.121    1.033   -0.239
  32.278    4.588    1.187    -0.568    0.857   -1.836
  31.772    4.423    2.038     0.431   -0.350    1.185
   0.226    4.950    3.155    -0.233   -0.004    0.611
   0.287    4.442    4.503    -0.899   -0.655    0.819
  32.059    4.520    5.911     0.261    1.052    1.233
   0.096    3.850    6.763     0.815   -0.346   -0.293
  32.287    4.114    7.976     0.775   -0.864    2.249
  32.203    4.091    9.258     0.744   -0.440   -1.239
  32.088    4.842   10.050     0.452    0.728   -0.900
   0.346    4.641   11.066    -0.683   -0.549   -0.944
  32.052    3.510   11.848     0.835   -0.663   -0.600
   0.400    4.530   12.723     0.543   -0.665   -1.461
   0.117    4.721   13.691     0.942    0.266   -0.174
   0.078    4.608   14.932     0.094    0.829   -0.604
  32.193    3.925   15.704    -0.736    0.694    0.276
  31.919    4.749   16.388     0.690   -0.360   -0.424
  32.190    4.558   17.324    -1.331    1.931   -2.044
  32.119    4.141   18.682     1.176    1.467   -1.109
   0.111    4.031   20.066    -1.969    1.988    0.649
  32.089    4.064   20.987    -1.090   -0.813   -0.635
  31.826    4.014   22.132     0.359   -1.024    1.785
   0.048    4.390   23.139    -0.234   -0.701   -0.387
   0.031    4.534   24.217    -1.939    1.013   -1.506
  32.130    4.475   25.950     0.223   -1.718   -0.528
   0.097    4.404   27.117     1.002   -0.605    0.636
  32.259    4.434   28.161    -0.105    0.217   -1.611
   0.163    3.881   29.021    -0.016   -0.319   -1.070
  31.892    3.812   29.913     0.253   -0.152    1.466
  32.081    4.554   31.152    -1.178   -0.235   -0.907
  32.104    5.393   32.021     1.206    0.307   -1.612
   0.234    5.657    0.992    -0.484   -1.498   -1.890
  31.763    5.916    2.233    -0.755   -0.345   -0.048
   0.468    6.241    2.985    -0.179    0.510    2.871
   0.383    5.694    4.412    -0.941    0.785    1.370
   0.026    5.436    5.359     0.969    0.122    2.118
  32.161    5.431    6.555     1.071   -0.737   -0.438
  31.718    5.145    7.452    -0.793    0.783    0.448
  31.568    4.651    8.564    -0.946    1.901   -0.033
   0.154    5.028    9.066     0.332    0.049    1.443
  31.865    5.909   10.910     0.930    0.963   -0.724
  32.055    4.815   11.979     0.488   -0.293   -0.337
  32.017    5.340   12.915    -0.384   -2.450    0.603
   0.156    5.637   14.311     0.627    0.692    1.332
   0.724    5.667   15.388     0.646   -0.135   -0.387
   0.109    5.813   16.311     2.325    0.085    0.714
   0.734    5.270   17.255     0.632    0.623   -2.670
  32.258    5.391   18.096     1.329   -0.342   -1.278
  31.884    5.073   19.578     0.342   -1.079   -1.004
  32.088    5.606   20.545     0.372   -0.101   -0.377
  32.217    5.018   21.393     1.808   -1.730    0.277
   0.392    5.289   22.456    -0.623   -1.478   -0.848
   0.043    5.400   23.486    -0.666   -0.619   -0.246
  31.893    5.483   24.556     1.281   -0.032   -0.581
   0.262    5.320   25.441     0.442   -0.045   -0.750
   0.485    5.334   26.504    -0.923    0.152   -0.071
  31.986    5.338   27.539    -0.275    0.496   -0.037
  32.287    5.235   28.995    -1.245    0.623   -0.347
   0.222    4.614   29.938    -0.885   -0.654   -2.159
  32.136    5.632   30.972    -0.209   -0.665   -0.283
  31.971    6.272    0.380    -0.130    0.715   -0.309
  31.956    6.769    1.351     0.291    0.291    0.229
   0.104    7.021    2.174    -1.699    0.864    1.052
   0.488    7.217    3.318     1.376    0.824    0.461
  32.173    6.626    4.330     0.009   -0.662    0.307
   0.417    6.573    5.266    -0.023    0.477   -1.043
   0.015    6.808    6.488     0.398    0.391    0.560
   0.106    5.957    7.540     0.706   -0.757   -1.304
  32.029    5.785    8.485    -0.561    0.083   -2.011
  32.118    6.070    9.535    -0.659   -1.191   -1.016
  32.173    6.905   10.502    -0.144   -1.066    0.857
