32.316520 32.316520 32.316520
  32.266   32.202    0.036     1.355   -1.173   -0.571
   0.001    0.006    1.047     0.245    0.086    0.904
  32.284    0.059    2.190     1.420    0.797   -0.221
   0.039   32.282    3.197    -1.350   -0.303   -1.232
   0.143   32.274    4.192     2.302    1.096   -0.545
   0.034    0.089    5.226     0.831    1.649   -1.707
  32.315   32.265    6.430     0.625    1.037   -0.528
   0.038    0.020    7.568    -0.257    0.034   -1.582
   0.121    0.007    8.600     1.361    0.028    1.720
   0.002    0.046    9.708    -0.977    1.916   -0.840
   0.109    0.042   10.735     0.779   -0.330    0.431
  32.152   32.305   11.799    -2.145   -1.598   -0.519
   0.064    0.032   13.086     1.036   -0.576    1.773
  32.285   32.278   14.156    -0.209    0.338    1.506
   0.040    0.066   15.180    -0.291    0.361    2.165
  32.194    0.045   16.278    -0.823    0.530    1.101
  32.234   32.302   17.292    -0.903   -0.032    0.058
   0.018   32.232   18.293     0.615   -0.745    0.872
   0.016   32.204   19.344     1.360   -1.342   -1.275
   0.046    0.057   20.356    -1.102   -0.862   -0.575
   0.054    0.020   21.533    -0.767    0.597   -0.418
  32.267    0.075   22.632    -0.419   -0.769    0.279
  32.228   32.232   23.784    -1.171    0.184   -0.301
  32.234   32.291   24.797     0.213   -0.848    1.262
  32.276    0.065   25.819     0.259   -0.453   -1.107
   0.035    0.084   26.840     1.229   -0.220    0.094
   0.004    0.088   28.109    -1.338    1.101    1.216
  32.226   32.187   29.171    -0.484   -0.835    1.467
   0.103    0.020   30.251     0.677   -0.132    1.188
   0.088    0.152   31.365     1.329    1.153    1.300
  32.220    1.006   32.285    -1.203   -0.926   -0.081
  32.288    1.109    1.124    -0.889    0.387   -0.748
  32.277    1.199    2.143    -0.574    1.530    1.020
  32.277    1.082    3.184    -0.712   -0.081   -1.209
  32.271    0.968    4.206    -0.055   -1.256   -0.827
   0.012    1.187    5.248    -0.042    1.290   -1.319
   0.058    1.077    6.593     1.620    0.023    0.884
   0.067    1.112    7.590     0.425    0.682   -0.805
   0.035    1.126    8.585     0.267   -0.875    0.888
  32.234    1.078    9.561    -0.759   -1.201   -1.398
  32.195    1.055   10.620    -1.166    0.642   -1.512
   0.003    1.007   11.855     0.598    0.636   -1.133
   0.116    1.049   12.872     0.341    0.755    0.305
  32.307    1.206   14.018     0.798    1.610   -0.543
  32.184    1.077   15.036    -1.886   -1.106   -0.713
  32.271    1.090   16.066    -0.664    0.349   -0.529
   0.025    1.195   17.209     0.274    1.458   -1.368
   0.142    1.081   18.224     1.496   -0.233   -0.476
   0.109    1.053   19.277     0.290   -0.222   -1.096
  32.302    1.061   20.424    -0.979    1.010   -1.275
  32.312    1.183   21.451     0.072    0.272   -0.523
  32.218    1.093   22.650    -1.042    1.520    0.081
  32.279    1.064   23.733     1.047   -1.451    0.127
   0.097    0.984   24.736     1.128   -1.267   -1.029
  32.280    1.075   25.732    -0.410    1.811   -0.583
   0.061    1.111   26.795    -0.690    1.456   -1.816
   0.049    1.089   27.863    -0.987    0.962   -2.074
   0.104    0.922   28.962     0.617   -2.103   -1.645
  32.199    1.056   30.069    -0.831    0.113   -1.334
  32.198    1.110   31.204    -1.469   -0.587   -0.837
  32.263    2.142    0.033    -0.600   -0.191   -1.022
   0.046    2.217    1.031    -1.031    0.971    0.438
   0.027    2.290    2.078    -0.281    1.522   -0.639
   0.082    2.128    3.239     0.240   -0.599    0.217
  32.311    2.254    4.381    -0.686    0.914    0.589
  32.296    2.209    5.452    -0.457   -0.872    1.201
   0.015    2.185    6.540     0.905   -1.111    1.149
   0.058    2.317    7.656     0.543    1.779    0.557
   0.053    2.118    8.658    -0.533    0.155    0.946
   0.020    2.091    9.679     0.520    0.472    0.204
   0.029    2.272   10.759     0.472    1.288   -0.033
   0.055    2.163   11.920     0.058   -1.802    0.804
   0.071    2.176   13.003     0.176   -0.710    0.850
  32.196    2.284   14.038    -0.737    1.334    0.876
  32.303    2.085   15.152    -0.106    0.622    0.818
  32.311    2.158   16.238    -0.015   -0.938    1.197
  32.283    2.299   17.273     0.844    1.626   -1.133
   0.055    2.179   18.267    -0.719    0.389    0.803
  32.297    2.256   19.299    -0.214   -0.354   -0.824
  32.299    2.096   20.458    -0.143   -0.460   -0.347
   0.102    2.184   21.519     0.758    1.254   -0.577
   0.088    2.110   22.556     0.805   -0.366   -0.158
   0.046    2.070   23.664    -1.067   -0.380   -1.897
   0.062    2.013   24.678     1.134   -1.097    0.231
   0.087    2.218   25.791     0.922    0.557   -0.718
  32.283    2.192   26.981    -0.450    0.019    0.304
  32.268    2.238   28.021     0.528    0.436   -0.858
   0.100    2.013   29.001     1.031   -1.779    0.074
   0.061    2.144   30.060     0.236   -1.164   -1.238
  32.221    2.116   31.204    -1.107    1.500   -0.397
   0.144    3.236   32.283     1.644   -2.314   -0.299
  32.276    3.292    1.011     0.256    0.592   -0.663
   0.051    3.353    2.084    -0.081    1.815   -1.652
  32.289    3.155    3.098     0.653   -0.437   -0.989
  32.214    3.267    4.216    -0.829   -1.454   -1.209
   0.134    3.222    5.349     2.018    1.733   -0.572
   0.073    3.200    6.510     1.595    0.995   -0.694
  32.187    3.327    7.497    -1.954   -0.159    0.136
  32.311    3.102    8.525     1.367   -1.132   -1.125
   0.049    3.230    9.772     0.679   -1.251    0.524
   0.005    3.340   10.845    -0.932    1.717    1.094
   0.001    3.190   11.892    -0.696    1.248    0.737
  32.308    3.198   12.985     1.376    0.087    0.447
  32.228    3.304   14.007    -0.274    0.525   -0.099
   0.020    3.252   15.025     0.263    0.119   -0.540
   0.062    3.170   16.066     0.681    0.268   -0.704
  32.300    3.315   17.284    -0.349    0.370   -0.502
  32.315    3.290   18.300    -0.268    0.165    0.830
  32.198    3.234   19.333    -1.390   -0.247   -0.395
   0.016    3.237   20.433    -0.079   -0.029   -0.609
  32.280    3.193   21.504     0.302   -0.227   -0.590
  32.312    3.217   22.580     0.190   -0.283   -0.521
  32.238    3.106   23.666    -0.966   -1.101   -0.187
  32.233    3.273   24.829    -0.999    0.229    0.506
   0.004    3.321   25.941     0.074    1.080    1.210
   0.143    3.246   27.042     1.351    0.597    0.593
  32.261    3.252   28.054    -0.588    0.958    1.316
   0.061    3.193   29.125     0.831   -0.563    0.580
   0.096    3.151   30.218    -0.040   -0.204    0.620
  32.271    3.219   31.249    -0.385   -0.575    0.169
   0.059    4.260   32.283    -0.597    0.843    0.584
   0.032    4.317    1.134     0.125   -0.060   -0.819
  32.226    4.390    2.146    -1.413   -0.477    1.217
   0.068    4.372    3.185    -0.055    0.760   -1.075
   0.008    4.289    4.221    -1.583    2.039   -0.478
   0.046    4.324    5.368     0.049   -0.815   -0.172
   0.014    4.335    6.610    -0.021   -0.758    1.339
   0.084    4.291    7.645     1.414    0.720    1.685
  32.273    4.152    8.657     0.669   -1.657    1.304
  32.192    4.245    9.791    -1.116    0.145    0.433
   0.103    4.415   10.787     1.393    1.694    0.789
  32.182    4.311   11.836    -0.939   -0.504   -0.538
  32.184    4.295   12.905    -1.227   -0.671    0.013
  32.271    4.307   14.036     0.408    0.779    0.149
   0.041    4.373   15.084     0.335    0.486   -0.295
  32.245    4.343   16.096    -0.724   -0.928   -1.091
   0.019    4.312   17.105    -0.529    1.367   -0.830
  32.284    4.316   18.307     0.993    0.029   -1.870
  32.306    4.202   19.316     1.409   -0.085    0.334
  32.207    4.304   20.386    -1.076   -1.469   -1.150
  32.281    4.306   21.498     1.441   -0.032   -1.169
   0.002    4.307   22.537    -0.016    0.207   -0.363
  32.280    4.397   23.717     0.159    0.522   -0.680
   0.060    4.356   24.752     1.412    0.266    0.290
  32.155    4.351   25.805    -2.176   -1.428   -1.731
  32.258    4.398   26.826     1.027    0.284   -0.211
  32.287    4.316   28.014    -0.152    0.312   -0.199
   0.057    4.339   29.118     0.352   -0.230    0.735
  32.197    4.180   30.282    -0.744   -1.460    0.546
  32.287    4.279   31.291     1.039    0.058    0.736
   0.008    5.252    0.014    -0.531   -1.356    0.085
   0.031    5.352    1.121    -1.540   -0.037   -0.792
   0.025    5.390    2.148    -1.858    1.668    1.318
   0.015    5.497    3.343     0.957    1.376    0.908
  32.299    5.475    4.387     1.012    1.206    0.955
  32.299    5.353    5.388    -0.240    0.487   -1.026
  32.254    5.327    6.378     0.450    0.015   -0.055
   0.016    5.255    7.413     0.085   -0.576   -1.780
  32.306    5.330    8.487    -0.890   -1.273   -1.420
   0.018    5.333    9.708    -0.753   -0.849   -1.454
  32.197    5.532   10.713    -1.066    1.389    0.901
  32.193    5.349   11.898    -1.045   -1.176   -0.110
   0.094    5.331   12.918    -0.003   -0.161    0.570
   0.033    5.364   14.079    -0.667   -0.635    0.637
   0.080    5.408   15.120     1.399   -0.429   -0.503
  32.255    5.366   16.120     0.865    1.070    0.647
   0.027    5.426   17.232     0.505    0.174   -0.807
   0.015    5.317   18.267     1.266   -0.121    0.261
   0.025    5.275   19.455    -0.312   -1.339    0.457
  32.204    5.321   20.520    -1.257    0.723    0.327
  32.206    5.405   21.514    -0.643   -1.904   -0.712
   0.055    5.405   22.507     0.880   -1.767   -0.302
   0.049    5.425   23.688     0.913   -0.253   -0.221
  32.184    5.394   24.779    -1.052    0.607   -0.048
   0.041    5.355   25.834    -0.309    1.343   -0.195
   0.125    5.382   26.870     0.760    0.056   -0.689
   0.019    5.436   27.929     0.887   -0.237   -0.602
  32.243    5.377   29.115     0.050    0.567   -1.574
   0.152    5.267   30.113     1.757   -2.151    0.845
  32.264    5.403   31.125     0.753    0.355   -1.246
  32.290    6.332    0.056    -0.930   -1.533   -0.394
  32.286    6.452    1.083    -0.124    0.130    1.216
   0.076    6.489    2.256     0.942    0.310    0.720
   0.066    6.590    3.306     0.356    1.700    0.915
  32.281    6.604    4.339    -0.462    1.284    0.164
  32.275    6.468    5.348    -0.320   -0.058   -0.822
  32.305    6.389    6.362     0.272   -0.634   -0.305
   0.019    6.400    7.477     1.095   -1.740   -0.607
  32.253    6.361    8.716     0.544   -1.387    1.050
  32.310    6.496    9.756    -0.518   -0.195   -0.452
  32.244    6.563   10.764    -0.535    1.777    1.292
  32.255    6.350   11.829    -1.103   -0.679   -0.303
  32.311    6.516   12.940     1.554   -0.286    0.517
  32.244    6.407   14.075     0.634   -0.271    1.110
  32.287    6.414   15.226    -0.409    0.478    1.104
  32.192    6.546   16.200    -1.520    0.626   -0.991
  32.217    6.448   17.216    -1.047   -1.093    1.869
  32.283    6.406   18.309     0.070   -0.470   -0.115
   0.100    6.563   19.451     0.761    0.991    0.310
  32.307    6.552   20.481     0.855    0.795   -0.437
  32.181    6.425   21.477    -1.101    1.264    0.225
   0.075    6.426   22.599     0.351    1.327   -0.790
   0.076    6.433   23.637    -0.365    0.940    0.006
  32.278    6.525   24.841     1.282    0.550    0.688
   0.019    6.387   25.885     0.608   -0.640   -0.351
  32.294    6.377   26.905    -0.016   -0.551    0.935
   0.033    6.435   28.022     1.396   -0.747   -1.523
   0.139    6.433   29.044     0.927   -0.481    1.512
   0.025    6.303   30.205     0.671   -1.911   -0.164
   0.009    6.553   31.227    -0.536    0.629    0.593
  32.308    7.545    0.007     1.090   -0.145    0.607
  32.287    7.662    1.156    -0.299    0.467   -0.432
   0.116    7.627    2.175     0.988    0.321    1.773
  32.197    7.668    3.274    -1.140    0.752    0.454
   0.013    7.613    4.367     0.619   -0.594    0.570
   0.123    7.568    5.428     1.737    0.468    0.781
  32.267    7.652    6.532     0.771    0.605    0.078
   0.005    7.429    7.537     2.025   -0.519    0.933
  32.219    7.410    8.636    -0.219   -1.410    0.511
  32.278    7.539    9.807     1.250   -0.498    1.000
   0.056    7.623   10.811     1.508    1.400   -0.234
   0.062    7.380   11.786     0.698   -1.856   -0.044
   0.089    7.512   12.789     1.675    0.151   -1.294
  32.303    7.629   13.895     1.692    0.065   -1.508
  32.296    7.510   14.983     0.174   -1.463   -0.927
  32.285    7.576   16.237     1.604   -0.137    0.780
   0.065    7.450   17.274     0.659   -0.022    0.637
   0.101    7.637   18.315     0.131    0.214    0.500
  32.307    7.658   19.487    -0.288    1.104    0.334
   0.028    7.591   20.526     0.216    0.015    1.642
   0.022    7.419   21.646     0.738   -1.327   -0.155
   0.022    7.462   22.638     0.163   -0.817    0.301
   0.042    7.568   23.624     0.056   -0.168    0.527
  32.296    7.564   24.812    -0.983    0.046    0.057
   0.013    7.567   25.880     0.465    0.296    0.079
   0.008    7.438   26.890     0.619   -0.955   -1.334
   0.020    7.413   27.885    -0.921   -0.705   -0.801
   0.028    7.503   28.932     0.750   -0.096   -1.642
