32.316520 32.316520 32.316520
  32.189   31.940    0.201    -0.461   -1.315    0.165
  32.131    0.168    1.042    -0.152   -2.412   -0.993
   0.007    0.520    2.036     0.449   -0.451   -0.647
   0.307    0.240    3.014     0.676    0.233    2.010
   0.199   31.924    3.995     0.913    0.845   -0.588
   0.448    0.297    4.841     0.799   -0.706   -1.438
   0.247    0.125    6.069     1.487    1.105    0.522
  32.027    0.052    6.983     1.031   -0.050   -0.527
   0.561   32.011    8.748     1.847    1.577   -0.221
  32.150    0.453   10.144     0.855    1.124    1.304
   0.312   32.093   10.896    -0.577   -2.063    0.952
  31.893    0.181   11.858     1.723   -0.445   -0.090
   0.207    0.204   13.367    -0.052    1.948    0.003
  32.267    0.251   14.349    -0.467    1.190    2.140
   0.101    0.054   15.385     0.578    0.532   -0.438
  32.138    0.227   16.743    -0.011    0.254    1.724
  32.132   32.114   17.797    -1.811   -0.670    1.746
   0.112   32.221   18.937     0.027    0.664    0.364
   0.657   31.745   19.718     1.547   -1.318    1.873
  31.813   32.166   20.429     0.158   -0.321    0.772
  32.265    0.308   21.279    -0.936    0.458    0.127
  32.250    0.280   22.407     0.084    0.669   -2.115
  31.753    0.007   23.482    -1.788   -0.494   -0.160
  32.000   32.060   24.694     1.311    0.755    0.450
   0.633    0.514   25.812     1.052   -0.317   -0.816
   0.357    0.199   26.892     1.841    2.563    0.800
   0.217    0.675   27.779    -0.397    1.616   -1.876
  31.956   32.060   29.399     1.076   -0.909   -1.747
   0.534   32.004   30.489     1.735    0.361   -1.147
   0.775    0.577   31.567     1.177   -0.329    1.079
   0.014    0.628   32.310     0.851   -0.275   -0.462
  32.316    1.357    0.612    -0.751    1.419   -0.022
  32.051    1.612    1.636     2.151   -0.073   -0.235
  31.771    0.834    3.067    -2.272    0.469    0.700
  32.138    0.796    4.015    -0.101    0.327   -0.410
   0.037    1.299    5.381     0.204   -0.343    1.070
   0.734    1.127    6.130     0.357    1.529    0.237
   0.310    1.358    7.737     1.000   -0.109    1.560
  32.296    0.455    8.209     0.010   -1.960    0.773
   0.051    1.027    9.382     1.562   -0.126   -1.190
  31.976    1.412   10.606    -0.066    0.150    0.847
   0.243    0.966   11.390    -0.019   -0.131   -0.304
   0.119    0.746   12.453    -0.076   -1.870   -1.395
   0.162    1.604   14.173    -0.037    0.929    0.383
  31.836    1.466   14.916    -0.494    1.143    0.368
  32.100    0.986   15.771     0.569   -1.336    0.109
   0.202    1.385   17.026    -0.375   -0.179   -1.310
   0.432    1.090   17.918     1.111   -1.176   -0.578
   0.290    0.942   18.961     0.886   -0.814    1.304
  31.975    0.797   20.429    -0.192    1.801    0.341
   0.297    1.438   21.102    -0.383    0.515   -1.557
  31.856    1.276   22.811    -0.189   -1.102   -0.653
   0.233    0.709   23.327     0.305    0.643    0.111
   0.298    0.837   24.494    -1.073    0.220   -1.322
  32.258    1.445   25.373     2.027   -0.058   -0.779
  32.205    1.193   26.413    -2.081   -0.729    0.558
   0.309    1.564   27.174     0.569    1.309   -0.845
   0.065    0.856   29.260    -0.545   -0.235    0.501
